step,csv-epoch,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-accuracy/validator,csv-train_loss_epoch
75,0,1.1216908693313599,,,,,
76,0,1.2761462926864624,,,,,
77,0,1.2430086135864258,,,,,
78,0,1.5596554279327393,,,,,
79,0,1.0562127828598022,,,,,
80,0,1.4653388261795044,,,,,
81,0,1.3348983526229858,,,,,
82,0,1.5272018909454346,,,,,
83,0,0.9841758012771606,,,,,
84,0,1.340341329574585,,,,,
85,0,2.048060178756714,,,,,
86,0,1.2185407876968384,,,,,
87,0,1.172217607498169,,,,,
88,0,1.222054362297058,,,,,
89,0,1.3550927639007568,,,,,
90,0,0.8285690546035767,,,,,
91,0,1.1185874938964844,,,,,
92,0,1.1433392763137817,,,,,
93,0,1.2097591161727905,,,,,
94,0,0.9465619921684265,,,,,
95,0,1.2873033285140991,,,,,
96,0,1.1812880039215088,,,,,
97,0,1.5844500064849854,,,,,
98,0,1.1837546825408936,,,,,
99,0,1.1439387798309326,,,,,
100,0,1.2116727828979492,,,,,
101,0,1.1625792980194092,,,,,
102,0,1.2953466176986694,,,,,
103,0,1.1345601081848145,,,,,
104,0,1.4148646593093872,,,,,
105,0,0.8307803869247437,,,,,
106,0,1.0220452547073364,,,,,
107,0,1.0265307426452637,,,,,
108,0,0.9517423510551453,,,,,
109,0,1.4061895608901978,,,,,
110,0,1.3888168334960938,,,,,
111,0,1.3612966537475586,,,,,
112,0,1.0823343992233276,,,,,
113,0,0.9012593626976013,,,,,
114,0,1.1298750638961792,,,,,
115,0,1.2513604164123535,,,,,
116,0,1.580872893333435,,,,,
117,0,1.1214359998703003,,,,,
118,0,0.7956425547599792,,,,,
119,0,1.0032953023910522,,,,,
120,0,0.8103684186935425,,,,,
121,0,1.0055197477340698,,,,,
122,0,1.5998331308364868,,,,,
123,0,1.0028375387191772,,,,,
124,0,1.2020398378372192,,,,,
125,0,1.1106973886489868,,,,,
126,0,1.1832177639007568,,,,,
127,0,0.8923929333686829,,,,,
128,0,0.8714209198951721,,,,,
129,0,0.940720796585083,,,,,
130,0,0.8506351709365845,,,,,
131,0,0.6643266081809998,,,,,
132,0,0.7967838048934937,,,,,
133,0,1.100690245628357,,,,,
134,0,0.8420170545578003,,,,,
135,0,0.9136917591094971,,,,,
136,0,0.8495097756385803,,,,,
137,0,1.0625290870666504,,,,,
138,0,1.0059376955032349,,,,,
139,0,1.0216859579086304,,,,,
140,0,0.8310574293136597,,,,,
141,0,0.831007182598114,,,,,
142,0,1.156494140625,,,,,
143,0,1.0194694995880127,,,,,
144,0,1.3953546285629272,,,,,
145,0,0.4540588855743408,,,,,
146,0,0.8589938879013062,,,,,
147,0,0.873500645160675,,,,,
148,0,1.0612980127334595,,,,,
149,0,0.6991552114486694,,,,,
150,0,0.6786587834358215,,,,,
151,0,0.9978646039962769,,,,,
152,0,0.5600194931030273,,,,,
153,0,0.959184467792511,,,,,
154,0,0.9539034366607666,,,,,
155,0,0.7392982244491577,,,,,
156,0,0.9925001859664917,,,,,
157,0,0.45855513215065,,,,,
158,0,0.7845901846885681,,,,,
159,0,0.7833427786827087,,,,,
160,0,0.8220838308334351,,,,,
161,0,1.0497390031814575,,,,,
162,0,0.8724232316017151,,,,,
163,0,0.7212965488433838,,,,,
164,0,0.8775416612625122,,,,,
165,0,0.755782425403595,,,,,
166,0,0.9660145044326782,,,,,
167,0,0.9303860068321228,,,,,
168,0,0.6431450843811035,,,,,
169,0,0.7057281732559204,,,,,
170,0,0.808045506477356,,,,,
171,0,0.7768198251724243,,,,,
172,0,0.6242375373840332,,,,,
173,0,0.5084453225135803,,,,,
174,0,1.1069421768188477,,,,,
175,0,1.209916591644287,,,,,
176,0,1.1040358543395996,,,,,
177,0,0.5828214287757874,,,,,
178,0,0.38431617617607117,,,,,
179,0,0.6741672158241272,,,,,
180,0,0.639815628528595,,,,,
181,0,0.5310667753219604,,,,,
182,0,0.6088667511940002,,,,,
183,0,0.6850816607475281,,,,,
184,0,0.49950504302978516,,,,,
185,0,0.7142176628112793,,,,,
186,0,0.8713933825492859,,,,,
187,0,0.5992771983146667,,,,,
188,0,1.0437307357788086,,,,,
189,0,1.340981125831604,,,,,
190,0,0.6038182377815247,,,,,
191,0,1.2379176616668701,,,,,
192,0,0.7163910269737244,,,,,
193,0,0.5057557225227356,,,,,
194,0,0.9091907739639282,,,,,
195,0,0.7494660019874573,,,,,
196,0,1.0234500169754028,,,,,
197,0,1.0264405012130737,,,,,
198,0,0.5104802250862122,,,,,
199,0,0.6317646503448486,,,,,
200,0,0.6184778809547424,,,,,
201,0,0.5684518814086914,,,,,
202,0,0.8247526288032532,,,,,
203,0,1.0047348737716675,,,,,
204,0,0.36820197105407715,,,,,
205,0,0.3993016183376312,,,,,
206,0,0.5502365827560425,,,,,
207,0,0.7765477299690247,,,,,
208,0,0.4223231375217438,,,,,
209,0,1.0356910228729248,,,,,
210,0,1.0500996112823486,,,,,
211,0,0.44316577911376953,,,,,
212,0,0.5054565668106079,,,,,
213,0,0.6975504755973816,,,,,
214,0,0.649031400680542,,,,,
215,0,0.4451654553413391,,,,,
216,0,0.4544387459754944,,,,,
217,0,0.6299846172332764,,,,,
218,0,0.4963930547237396,,,,,
219,0,0.6043785214424133,,,,,
220,0,1.2065521478652954,,,,,
221,0,0.4608992338180542,,,,,
222,0,0.42575037479400635,,,,,
223,0,1.0500270128250122,,,,,
224,0,0.3340364098548889,,,,,
225,0,0.6475629210472107,,,,,
226,0,1.0546624660491943,,,,,
227,0,0.503684937953949,,,,,
228,0,0.4304007589817047,,,,,
229,0,0.5166357159614563,,,,,
230,0,0.4594537615776062,,,,,
231,0,0.6327558755874634,,,,,
232,0,0.49089157581329346,,,,,
233,0,0.559805154800415,,,,,
234,0,0.6946786642074585,,,,,
235,0,0.30190804600715637,,,,,
236,0,0.8671963810920715,,,,,
237,0,0.38672709465026855,,,,,
238,0,0.3924098312854767,,,,,
239,0,0.3987276554107666,,,,,
240,0,0.4525216519832611,,,,,
241,0,0.5221436619758606,,,,,
242,0,0.37758976221084595,,,,,
243,0,0.5665856599807739,,,,,
244,0,0.6922566294670105,,,,,
245,0,0.5959222912788391,,,,,
246,0,0.3613394498825073,,,,,
247,0,0.5889838933944702,,,,,
248,0,0.4420291483402252,,,,,
249,0,0.7206228971481323,,,,,
250,0,0.7015836238861084,,,,,
251,0,0.2522529661655426,,,,,
252,0,0.4219512939453125,,,,,
253,0,0.21987633407115936,,,,,
254,0,0.3532196283340454,,,,,
255,0,0.608543336391449,,,,,
256,0,0.3321123421192169,,,,,
257,0,1.150688886642456,,,,,
258,0,0.39613279700279236,,,,,
259,0,0.6396427154541016,,,,,
260,0,0.4073672592639923,,,,,
261,0,0.4014357626438141,,,,,
262,0,0.5832915306091309,,,,,
263,0,0.5717662572860718,,,,,
264,0,0.5040492415428162,,,,,
265,0,0.7594220638275146,,,,,
266,0,0.6183969378471375,,,,,
267,0,0.9219147562980652,,,,,
268,0,0.35558339953422546,,,,,
269,0,0.5823788642883301,,,,,
270,0,0.26630935072898865,,,,,
271,0,0.4594501256942749,,,,,
272,0,0.3045373260974884,,,,,
273,0,0.5807731747627258,,,,,
274,0,0.4589287340641022,,,,,
275,0,0.3061395287513733,,,,,
276,0,0.40734627842903137,,,,,
277,0,0.860477089881897,,,,,
278,0,0.5459567308425903,,,,,
279,0,0.3174758851528168,,,,,
280,0,0.3260114789009094,,,,,
281,0,0.238547682762146,,,,,
282,0,0.4846017062664032,,,,,
283,0,0.3786643445491791,,,,,
284,0,0.4340997040271759,,,,,
285,0,0.29896774888038635,,,,,
286,0,0.3726787865161896,,,,,
287,0,0.47065022587776184,,,,,
288,0,0.3531927168369293,,,,,
289,0,0.5290142297744751,,,,,
290,0,0.46637144684791565,,,,,
291,0,0.4644375741481781,,,,,
292,0,0.4734137952327728,,,,,
293,0,0.25699883699417114,,,,,
294,0,0.8753193616867065,,,,,
295,0,0.2808230221271515,,,,,
296,0,0.40915608406066895,,,,,
297,0,0.36123180389404297,,,,,
298,0,0.5468193888664246,,,,,
299,0,0.7300828695297241,,,,,
300,0,0.31312790513038635,,,,,
301,0,0.40262773633003235,,,,,
302,0,0.48242637515068054,,,,,
303,0,0.5149672031402588,,,,,
304,0,0.4471333920955658,,,,,
305,0,0.11958013474941254,,,,,
306,0,0.43644979596138,,,,,
307,0,0.47478604316711426,,,,,
308,0,0.6385050415992737,,,,,
309,0,0.33884143829345703,,,,,
310,0,0.39174747467041016,,,,,
311,0,0.41991353034973145,,,,,
312,0,0.2933884263038635,,,,,
313,0,0.31516918540000916,,,,,
314,0,0.3352099359035492,,,,,
315,0,0.18281367421150208,,,,,
316,0,0.3203984200954437,,,,,
317,0,0.44883841276168823,,,,,
318,0,0.7283116579055786,,,,,
319,0,0.5216822624206543,,,,,
320,0,0.29118725657463074,,,,,
321,0,0.3341192603111267,,,,,
322,0,0.3680304288864136,,,,,
323,0,0.29546016454696655,,,,,
324,0,0.5006083846092224,,,,,
325,0,0.23314355313777924,,,,,
326,0,0.15708117187023163,,,,,
327,0,0.30295127630233765,,,,,
328,0,0.20512495934963226,,,,,
329,0,0.8210775256156921,,,,,
330,0,0.19901339709758759,,,,,
331,0,0.26475605368614197,,,,,
332,0,0.20145577192306519,,,,,
333,0,0.45546677708625793,,,,,
334,0,0.6907228231430054,,,,,
335,0,0.21266257762908936,,,,,
336,0,0.3653916120529175,,,,,
337,0,0.17274969816207886,,,,,
338,0,0.39311736822128296,,,,,
339,0,0.37398239970207214,,,,,
340,0,0.3202572762966156,,,,,
341,0,0.858924388885498,,,,,
342,0,0.3264050781726837,,,,,
343,0,0.17116746306419373,,,,,
344,0,0.28783169388771057,,,,,
345,0,0.6691980361938477,,,,,
346,0,0.40078121423721313,,,,,
347,0,0.18628668785095215,,,,,
348,0,0.2719716429710388,,,,,
349,0,0.29968181252479553,,,,,
350,0,0.4635927677154541,,,,,
351,0,0.234771266579628,,,,,
352,0,0.2843680679798126,,,,,
353,0,0.3939017355442047,,,,,
354,0,0.4519455134868622,,,,,
355,0,0.30506739020347595,,,,,
356,0,0.36041709780693054,,,,,
357,0,0.2579108774662018,,,,,
358,0,0.2685575485229492,,,,,
359,0,0.28082138299942017,,,,,
360,0,0.6892068982124329,,,,,
361,0,0.335620641708374,,,,,
362,0,0.3847382366657257,,,,,
363,0,0.4116804599761963,,,,,
364,0,0.4341873526573181,,,,,
365,0,0.4814596176147461,,,,,
366,0,0.18965864181518555,,,,,
367,0,0.5170148015022278,,,,,
368,0,0.2570221424102783,,,,,
369,0,0.38563016057014465,,,,,
370,0,0.29646337032318115,,,,,
371,0,0.29210421442985535,,,,,
372,0,0.21322795748710632,,,,,
373,0,0.17367640137672424,,,,,
374,0,0.31852689385414124,,,,,
375,0,0.5442450046539307,,,,,
376,0,0.3364294469356537,,,,,
377,0,0.20133626461029053,,,,,
378,0,0.16921056807041168,,,,,
379,0,0.3074091374874115,,,,,
380,0,0.22252961993217468,,,,,
381,0,0.5585422515869141,,,,,
382,0,0.4922372102737427,,,,,
383,0,0.07889801263809204,,,,,
384,0,0.36895880103111267,,,,,
385,0,0.18904046714305878,,,,,
386,0,0.2386573851108551,,,,,
387,0,0.42561718821525574,,,,,
388,0,0.3621184527873993,,,,,
389,0,0.15772289037704468,,,,,
390,0,0.35483887791633606,,,,,
391,0,0.44652706384658813,,,,,
392,0,0.3858826160430908,,,,,
393,0,0.4135843813419342,,,,,
394,0,0.6822656989097595,,,,,
395,0,0.5267369151115417,,,,,
396,0,0.6009061932563782,,,,,
397,0,0.5724755525588989,,,,,
398,0,0.3768240809440613,,,,,
399,0,0.24149544537067413,,,,,
400,0,0.151409313082695,,,,,
401,0,0.36470505595207214,,,,,
402,0,0.4917536973953247,,,,,
403,0,0.2973792552947998,,,,,
404,0,0.3943774700164795,,,,,
405,0,0.25399500131607056,,,,,
406,0,0.41758981347084045,,,,,
407,0,0.13343992829322815,,,,,
408,0,0.1412656605243683,,,,,
409,0,0.26636940240859985,,,,,
410,0,0.23733942210674286,,,,,
411,0,0.4712647497653961,,,,,
412,0,0.2621171474456787,,,,,
413,0,0.43123677372932434,,,,,
414,0,0.24536068737506866,,,,,
415,0,0.5056626796722412,,,,,
416,0,0.31672054529190063,,,,,
417,0,0.27325764298439026,,,,,
418,0,0.1276700794696808,,,,,
419,0,0.17127954959869385,,,,,
420,0,0.18057234585285187,,,,,
421,0,0.3398725390434265,,,,,
422,0,0.14946141839027405,,,,,
423,0,0.1273178607225418,,,,,
424,0,0.6904122233390808,,,,,
425,0,0.5398916602134705,,,,,
426,0,0.4848500192165375,,,,,
427,0,0.3104267716407776,,,,,
428,0,0.19849787652492523,,,,,
429,0,0.2740686535835266,,,,,
430,0,0.11867174506187439,,,,,
431,0,0.18919561803340912,,,,,
432,0,0.10820714384317398,,,,,
433,0,0.325187087059021,,,,,
434,0,0.22981490194797516,,,,,
435,0,0.1488393098115921,,,,,
436,0,0.30297261476516724,,,,,
437,0,0.22111018002033234,,,,,
438,0,0.40681976079940796,,,,,
439,0,0.2910492420196533,,,,,
440,0,0.19932977855205536,,,,,
441,0,0.34882664680480957,,,,,
442,0,0.27813974022865295,,,,,
443,0,0.15682587027549744,,,,,
444,0,0.3378497064113617,,,,,
445,0,0.27855509519577026,,,,,
446,0,0.19769355654716492,,,,,
447,0,0.5210764408111572,,,,,
448,0,0.30057811737060547,,,,,
449,0,0.1846274733543396,,,,,
450,0,0.14930129051208496,,,,,
451,0,0.20988793671131134,,,,,
452,0,0.15274611115455627,,,,,
453,0,0.5418245792388916,,,,,
454,0,0.19366061687469482,,,,,
455,0,0.12064146995544434,,,,,
456,0,0.1486850529909134,,,,,
457,0,0.23034556210041046,,,,,
458,0,0.21703274548053741,,,,,
459,0,0.22537222504615784,,,,,
460,0,0.930273711681366,,,,,
461,0,0.2815529704093933,,,,,
462,0,0.34154772758483887,,,,,
463,0,0.3662216365337372,,,,,
464,0,0.1059580147266388,,,,,
465,0,0.1631186455488205,,,,,
466,0,0.11924833059310913,,,,,
467,0,0.14496630430221558,,,,,
468,0,0.1530514508485794,,,,,
469,0,0.24363109469413757,,,,,
470,0,0.2293718159198761,,,,,
471,0,0.24798905849456787,,,,,
472,0,0.3676113784313202,,,,,
473,0,0.1843244433403015,,,,,
474,0,0.20952199399471283,,,,,
475,0,0.3342234194278717,,,,,
476,0,0.35043707489967346,,,,,
477,0,0.14124587178230286,,,,,
478,0,0.16961173713207245,,,,,
479,0,0.3407842218875885,,,,,
480,0,0.1417502909898758,,,,,
481,0,0.24305002391338348,,,,,
482,0,0.19125640392303467,,,,,
483,0,0.2397117167711258,,,,,
484,0,0.07832072675228119,,,,,
485,0,0.29300081729888916,,,,,
486,0,0.30741217732429504,,,,,
487,0,0.23615071177482605,,,,,
488,0,0.055323805660009384,,,,,
489,0,0.12106037139892578,,,,,
490,0,0.48480916023254395,,,,,
491,0,0.37683168053627014,,,,,
492,0,0.45304593443870544,,,,,
493,0,0.239646315574646,,,,,
494,0,0.1430598348379135,,,,,
495,0,0.15844330191612244,,,,,
496,0,0.19321240484714508,,,,,
497,0,0.40427514910697937,,,,,
498,0,0.1973198652267456,,,,,
499,0,0.4489469528198242,,,,,
500,0,0.12155109643936157,,,,,
501,0,0.4416261911392212,,,,,
502,0,0.4255477488040924,,,,,
503,0,0.16078391671180725,,,,,
504,0,0.18971553444862366,,,,,
505,0,0.5316897630691528,,,,,
506,0,0.4421685039997101,,,,,
507,0,0.2933911085128784,,,,,
508,0,0.36125320196151733,,,,,
509,0,0.3371804356575012,,,,,
510,0,0.07553289085626602,,,,,
511,0,0.2368037849664688,,,,,
512,0,0.2250262200832367,,,,,
513,0,0.08079979568719864,,,,,
514,0,0.3383084833621979,,,,,
515,0,0.09384594112634659,,,,,
516,0,0.27196362614631653,,,,,
517,0,0.09587101638317108,,,,,
518,0,0.2880110442638397,,,,,
519,0,0.3807050287723541,,,,,
520,0,0.1070122942328453,,,,,
521,0,0.29590320587158203,,,,,
522,0,0.2353406846523285,,,,,
523,0,0.11658304929733276,,,,,
524,0,0.16100314259529114,,,,,
525,0,0.19306547939777374,,,,,
526,0,0.14459830522537231,,,,,
527,0,0.1760462075471878,,,,,
528,0,0.2202402502298355,,,,,
529,0,0.1486537605524063,,,,,
530,0,0.1352803111076355,,,,,
531,0,0.972868025302887,,,,,
532,0,0.3452955484390259,,,,,
533,0,0.24851512908935547,,,,,
534,0,0.41944757103919983,,,,,
535,0,0.5165569186210632,,,,,
536,0,0.2422647476196289,,,,,
537,0,0.16620925068855286,,,,,
538,0,0.1352529525756836,,,,,
539,0,0.18307550251483917,,,,,
540,0,0.25605151057243347,,,,,
541,0,0.3128640949726105,,,,,
542,0,0.35562607645988464,,,,,
543,0,0.1595100313425064,,,,,
544,0,0.25450804829597473,,,,,
545,0,0.13272199034690857,,,,,
546,0,0.2902567684650421,,,,,
547,0,0.02901078388094902,,,,,
548,0,0.22293363511562347,,,,,
549,0,0.23369769752025604,,,,,
550,0,0.21494369208812714,,,,,
551,0,0.12210492789745331,,,,,
552,0,0.040218453854322433,,,,,
553,0,0.2806166410446167,,,,,
554,0,0.1278660148382187,,,,,
555,0,0.12273316085338593,,,,,
556,0,0.07287997007369995,,,,,
557,0,0.21483001112937927,,,,,
558,0,0.17599748075008392,,,,,
559,0,0.26358380913734436,,,,,
560,0,0.08161045610904694,,,,,
561,0,0.1741790622472763,,,,,
562,0,0.07224205136299133,,,,,
563,0,0.111660435795784,,,,,
564,0,0.16820906102657318,,,,,
565,0,0.11174441128969193,,,,,
566,0,0.0595419779419899,,,,,
567,0,0.08998486399650574,,,,,
568,0,0.1324198991060257,,,,,
569,0,0.3049983084201813,,,,,
570,0,0.19967485964298248,,,,,
571,0,0.23032858967781067,,,,,
572,0,0.3317646384239197,,,,,
573,0,0.2734885811805725,,,,,
574,0,0.18622827529907227,,,,,
575,0,0.4605036973953247,,,,,
576,0,0.25421497225761414,,,,,
577,0,0.06974497437477112,,,,,
578,0,0.4370773434638977,,,,,
579,0,0.252001017332077,,,,,
580,0,0.10647525638341904,,,,,
581,0,0.17571429908275604,,,,,
582,0,0.08148499578237534,,,,,
583,0,0.06897840648889542,,,,,
584,0,0.11256430298089981,,,,,
585,0,0.23392356932163239,,,,,
586,0,0.43129467964172363,,,,,
587,0,0.09691592305898666,,,,,
588,0,0.2378174066543579,,,,,
589,0,0.3299391269683838,,,,,
590,0,0.31516993045806885,,,,,
591,0,0.16065768897533417,,,,,
592,0,0.0967421904206276,,,,,
593,0,0.10741966962814331,,,,,
594,0,0.21404778957366943,,,,,
595,0,0.09655451029539108,,,,,
596,0,0.5210052728652954,,,,,
597,0,0.19537411630153656,,,,,
598,0,0.22513017058372498,,,,,
599,0,0.12241341918706894,,,,,
600,0,0.17303217947483063,,,,,
601,0,0.06675859540700912,,,,,
602,0,0.13203957676887512,,,,,
603,0,1.0907701253890991,,,,,
604,0,0.053022515028715134,,,,,
605,0,0.08005500584840775,,,,,
606,0,0.5071938037872314,,,,,
607,0,0.1707378327846527,,,,,
608,0,0.35365256667137146,,,,,
609,0,0.25866812467575073,,,,,
610,0,0.10362095385789871,,,,,
611,0,0.1449456363916397,,,,,
612,0,0.10743995010852814,,,,,
613,0,0.1313566267490387,,,,,
614,0,0.07197123020887375,,,,,
615,0,0.14168307185173035,,,,,
616,0,0.08368343114852905,,,,,
617,0,0.08743998408317566,,,,,
618,0,0.17812374234199524,,,,,
619,0,0.2297130525112152,,,,,
620,0,0.22753915190696716,,,,,
621,0,0.17217175662517548,,,,,
622,0,0.12934313714504242,,,,,
623,0,0.1571054309606552,,,,,
624,0,0.10241421312093735,,,,,
625,0,0.07385171204805374,,,,,
626,0,0.12899036705493927,,,,,
627,0,0.23803751170635223,,,,,
628,0,0.29650554060935974,,,,,
629,0,0.3170332908630371,,,,,
630,0,0.07335986942052841,,,,,
631,0,0.10113324224948883,,,,,
632,0,0.4407564401626587,,,,,
633,0,0.1552986055612564,,,,,
634,0,0.4744780957698822,,,,,
635,0,0.10480417311191559,,,,,
636,0,0.39675113558769226,,,,,
637,0,0.0663590282201767,,,,,
638,0,0.353349894285202,,,,,
639,0,0.27027925848960876,,,,,
640,0,0.19387763738632202,,,,,
641,0,0.3087284564971924,,,,,
642,0,0.3999950587749481,,,,,
643,0,0.10208934545516968,,,,,
644,0,0.11447375267744064,,,,,
645,0,0.12266246229410172,,,,,
646,0,0.0894923284649849,,,,,
647,0,0.34317535161972046,,,,,
648,0,0.05527055263519287,,,,,
649,0,0.03243279829621315,,,,,
650,0,0.13647623360157013,,,,,
651,0,0.22728224098682404,,,,,
652,0,0.0363200306892395,,,,,
653,0,0.1724444329738617,,,,,
654,0,0.11763022094964981,,,,,
655,0,0.20734627544879913,,,,,
656,0,0.19573749601840973,,,,,
657,0,0.21683438122272491,,,,,
658,0,0.1801019310951233,,,,,
659,0,0.10491479933261871,,,,,
660,0,0.2549133002758026,,,,,
661,0,0.08084197342395782,,,,,
662,0,0.09532135725021362,,,,,
663,0,0.29217788577079773,,,,,
664,0,0.2312396764755249,,,,,
665,0,0.08964333683252335,,,,,
666,0,0.16947177052497864,,,,,
667,0,0.06510220468044281,,,,,
668,0,0.13117942214012146,,,,,
669,0,0.16285721957683563,,,,,
670,0,0.43797579407691956,,,,,
671,0,0.16012099385261536,,,,,
672,0,0.12506063282489777,,,,,
673,0,0.33277812600135803,,,,,
674,0,0.09498010575771332,,,,,
675,0,0.22877728939056396,,,,,
676,0,0.13915500044822693,,,,,
677,0,0.06909313052892685,,,,,
678,0,0.33406728506088257,,,,,
679,0,0.05206097662448883,,,,,
680,0,0.19283844530582428,,,,,
681,0,0.04339982941746712,,,,,
682,0,0.21028730273246765,,,,,
683,0,0.16167166829109192,,,,,
684,0,0.09509939700365067,,,,,
685,0,0.3082616925239563,,,,,
686,0,0.16887590289115906,,,,,
687,0,0.058043669909238815,,,,,
688,0,0.2518037259578705,,,,,
689,0,0.029290594160556793,,,,,
690,0,0.17087367177009583,,,,,
691,0,0.32668235898017883,,,,,
692,0,0.1680324226617813,,,,,
693,0,0.061105433851480484,,,,,
694,0,0.2368113249540329,,,,,
695,0,0.11285670846700668,,,,,
696,0,0.04102731868624687,,,,,
697,0,0.17723704874515533,,,,,
698,0,0.12162546813488007,,,,,
699,0,0.07183272391557693,,,,,
700,0,0.33586829900741577,,,,,
701,0,0.17556606233119965,,,,,
702,0,0.07720457762479782,,,,,
703,0,0.15586835145950317,,,,,
704,0,0.134267196059227,,,,,
705,0,0.05380687862634659,,,,,
706,0,0.07551184296607971,,,,,
707,0,0.12728577852249146,,,,,
708,0,0.14379799365997314,,,,,
709,0,0.24424143135547638,,,,,
710,0,0.07728827744722366,,,,,
711,0,0.41367071866989136,,,,,
712,0,0.21099579334259033,,,,,
713,0,0.03376255929470062,,,,,
714,0,0.6358851194381714,,,,,
715,0,0.04757571965456009,,,,,
716,0,0.1446797400712967,,,,,
717,0,0.09540943801403046,,,,,
718,0,0.24724450707435608,,,,,
719,0,0.11263222992420197,,,,,
720,0,0.1900598704814911,,,,,
721,0,0.11180645227432251,,,,,
722,0,0.20270928740501404,,,,,
723,0,0.22708503901958466,,,,,
724,0,0.5378397107124329,,,,,
725,0,0.08098376542329788,,,,,
726,0,0.17586129903793335,,,,,
727,0,0.125899076461792,,,,,
728,0,0.04846334829926491,,,,,
729,0,0.1873338520526886,,,,,
730,0,0.27529188990592957,,,,,
731,0,0.19136187434196472,,,,,
732,0,0.1350095570087433,,,,,
733,0,0.06172473356127739,,,,,
734,0,0.31621333956718445,,,,,
735,0,1.1062994003295898,,,,,
736,0,0.04485592246055603,,,,,
737,0,0.4317997395992279,,,,,
738,0,0.09377653896808624,,,,,
739,0,0.08128909021615982,,,,,
740,0,0.1377810388803482,,,,,
741,0,0.09560754150152206,,,,,
742,0,0.17047059535980225,,,,,
743,0,0.19221068918704987,,,,,
744,0,0.19626449048519135,,,,,
745,0,0.09129641205072403,,,,,
746,0,0.32800549268722534,,,,,
747,0,0.2016061693429947,,,,,
748,0,0.6674178242683411,,,,,
749,0,0.20009052753448486,,,,,
750,0,0.06242402642965317,,,,,
751,0,0.06649889051914215,,,,,
752,0,0.05957499518990517,,,,,
753,0,0.07129475474357605,,,,,
754,0,0.03705405071377754,,,,,
755,0,0.47020620107650757,,,,,
756,0,0.11066873371601105,,,,,
757,0,0.1673511117696762,,,,,
758,0,0.09496001899242401,,,,,
759,0,0.15065306425094604,,,,,
760,0,0.06131920963525772,,,,,
761,0,0.1156395748257637,,,,,
762,0,0.14825940132141113,,,,,
763,0,0.07650819420814514,,,,,
764,0,0.19575633108615875,,,,,
765,0,0.18223845958709717,,,,,
766,0,0.2743213176727295,,,,,
767,0,0.10980076342821121,,,,,
768,0,0.23753736913204193,,,,,
769,0,0.05442715436220169,,,,,
770,0,0.12880219519138336,,,,,
771,0,0.06883838027715683,,,,,
772,0,0.05775781348347664,,,,,
