csv-epoch,csv-train_loss_step,step
0,0.9553209543228149,94
0,0.9390320777893066,95
0,0.9808375239372253,96
0,1.8237497806549072,97
0,0.9148961901664734,98
0,0.6812939643859863,99
0,1.1393946409225464,100
0,1.101790428161621,101
0,1.1035772562026978,102
0,1.3467512130737305,103
0,1.0177358388900757,104
0,1.037827968597412,105
0,1.0870332717895508,106
0,0.9075023531913757,107
0,0.9986905455589294,108
0,0.8992425799369812,109
0,0.9075270891189575,110
0,1.0416662693023682,111
0,1.1439868211746216,112
0,0.7443637251853943,113
0,1.2890819311141968,114
0,1.1955995559692383,115
0,0.8191565275192261,116
0,0.760369598865509,117
0,1.0023189783096313,118
0,0.7416888475418091,119
0,0.9428778290748596,120
0,0.723806619644165,121
0,0.8803494572639465,122
0,0.9697823524475098,123
0,0.855815052986145,124
0,1.587547779083252,125
0,0.9874973297119141,126
0,0.889037013053894,127
0,1.040551781654358,128
0,1.1319823265075684,129
0,1.2795403003692627,130
0,0.8763408660888672,131
0,1.0751960277557373,132
0,0.752223014831543,133
0,0.48565179109573364,134
0,0.7807032465934753,135
0,1.175548791885376,136
0,0.9444748163223267,137
0,0.5783125758171082,138
0,1.1465288400650024,139
0,0.6507198214530945,140
0,0.8923149108886719,141
0,0.7063339352607727,142
0,0.5288114547729492,143
0,0.6361294388771057,144
0,0.5720561742782593,145
0,0.7328138947486877,146
0,0.9298631548881531,147
0,0.8516873717308044,148
0,0.5908530950546265,149
0,0.7536817789077759,150
0,0.548712432384491,151
0,0.833916425704956,152
0,0.7689077854156494,153
0,1.0063354969024658,154
0,0.49369966983795166,155
0,0.5563901662826538,156
0,0.795687735080719,157
0,0.7609812021255493,158
0,1.0314136743545532,159
0,0.6693617701530457,160
0,0.6210891008377075,161
0,0.5483983159065247,162
0,0.9445050954818726,163
0,0.5473798513412476,164
0,0.3893299698829651,165
0,0.8515390157699585,166
0,0.8004258275032043,167
0,0.6027445793151855,168
0,0.7168517112731934,169
0,1.0351617336273193,170
0,1.1594945192337036,171
0,0.9055605530738831,172
0,0.7088618874549866,173
0,0.8487975001335144,174
0,0.6657562851905823,175
0,0.666536271572113,176
0,0.6975842714309692,177
0,0.5794612169265747,178
0,0.6291405558586121,179
0,0.4868573546409607,180
0,0.6745581030845642,181
0,1.0141241550445557,182
0,1.1404390335083008,183
0,0.5720219612121582,184
0,0.6254248023033142,185
0,0.5535805225372314,186
0,0.6199074387550354,187
0,0.8327946662902832,188
0,0.6217356324195862,189
0,0.456338107585907,190
0,0.9859961867332458,191
0,0.7417640089988708,192
0,0.7994147539138794,193
0,0.5337386727333069,194
0,0.847061276435852,195
0,0.81593257188797,196
0,0.8368521332740784,197
0,0.5440734624862671,198
0,0.5488322377204895,199
0,0.6217052936553955,200
0,0.8674556612968445,201
0,0.6459689140319824,202
0,0.5329289436340332,203
0,1.4332387447357178,204
0,0.3506723940372467,205
0,0.6755092740058899,206
0,0.5375399589538574,207
0,0.3378145098686218,208
0,0.34617480635643005,209
0,0.5873816609382629,210
0,0.6094354391098022,211
0,0.9623673558235168,212
0,0.9397205114364624,213
0,0.9777544736862183,214
0,0.6654443144798279,215
0,0.6890409588813782,216
0,0.6903222799301147,217
0,0.8246138691902161,218
0,0.9060171842575073,219
0,0.45837751030921936,220
0,0.6855440735816956,221
0,0.732928991317749,222
0,0.6091348528862,223
0,0.5092997550964355,224
0,0.7623475193977356,225
0,0.4790070950984955,226
0,0.5998337864875793,227
0,0.41009798645973206,228
0,0.6583736538887024,229
0,0.7159634232521057,230
0,0.4777767062187195,231
0,0.42764008045196533,232
0,0.4973566234111786,233
0,0.46346208453178406,234
0,0.6122773885726929,235
0,0.3064488172531128,236
0,0.46220117807388306,237
0,0.5958181619644165,238
0,0.29596656560897827,239
0,0.4337512254714966,240
0,0.4302162230014801,241
0,0.5971741080284119,242
0,0.537998616695404,243
0,0.5418219566345215,244
0,0.43132850527763367,245
0,0.8307402729988098,246
0,0.5519217252731323,247
0,0.6914981007575989,248
0,0.4413372576236725,249
0,0.3355802893638611,250
0,0.33017799258232117,251
0,0.254762202501297,252
0,0.9607878923416138,253
0,0.28883567452430725,254
0,0.3357088267803192,255
0,0.3481903076171875,256
0,0.4198785722255707,257
0,0.4529411494731903,258
0,0.2842555344104767,259
0,0.19022798538208008,260
0,0.27517345547676086,261
0,0.20844078063964844,262
0,0.4601046144962311,263
0,0.3477030098438263,264
0,0.5489633679389954,265
0,0.4463822841644287,266
0,1.2133026123046875,267
0,0.5330324172973633,268
0,0.48227477073669434,269
0,0.24625185132026672,270
0,0.43238091468811035,271
0,0.3673016130924225,272
0,0.8713995814323425,273
0,0.1368066370487213,274
0,0.4640967547893524,275
0,0.3860776424407959,276
0,0.19966012239456177,277
0,0.23570136725902557,278
0,0.6233687400817871,279
0,0.20848391950130463,280
0,0.4160482585430145,281
0,0.3920118510723114,282
0,0.41438695788383484,283
0,0.255443811416626,284
0,0.6412414312362671,285
0,0.32492637634277344,286
0,0.6715831160545349,287
0,0.24739815294742584,288
0,0.339133620262146,289
0,0.29706937074661255,290
0,0.3449387550354004,291
0,0.713446319103241,292
0,0.26082226634025574,293
0,0.620456337928772,294
0,0.15700407326221466,295
0,0.9227769374847412,296
0,0.622094452381134,297
0,0.2720334529876709,298
0,0.2472832351922989,299
0,0.2921375036239624,300
0,0.360372394323349,301
0,0.24725539982318878,302
0,0.3935488760471344,303
0,0.2817828059196472,304
0,0.176519513130188,305
0,0.18749456107616425,306
0,0.3860294222831726,307
0,0.4483560025691986,308
0,0.900411069393158,309
0,0.21568389236927032,310
0,0.33707883954048157,311
0,0.1316230446100235,312
0,0.1876792460680008,313
0,0.21920080482959747,314
0,0.37086203694343567,315
0,0.3347768485546112,316
0,0.4618164002895355,317
0,0.6878490447998047,318
0,0.25698041915893555,319
0,0.36408522725105286,320
0,0.25109776854515076,321
0,0.4390312731266022,322
0,0.18829473853111267,323
0,0.5807631611824036,324
0,0.5813969969749451,325
0,0.29968854784965515,326
0,0.2153925746679306,327
0,0.19665025174617767,328
0,0.16175676882266998,329
0,0.18096451461315155,330
0,0.32696816325187683,331
0,0.2836852967739105,332
0,0.31211405992507935,333
0,0.4803379774093628,334
0,0.5680945515632629,335
0,0.5829579830169678,336
0,0.3016508221626282,337
0,0.33844467997550964,338
0,0.34406808018684387,339
0,0.2995460629463196,340
0,0.23293215036392212,341
0,0.47434669733047485,342
0,0.3774816691875458,343
0,0.4045557677745819,344
0,0.30001479387283325,345
0,0.45990797877311707,346
0,0.16463439166545868,347
0,0.18587352335453033,348
0,0.37044355273246765,349
0,0.19524335861206055,350
0,0.2451755851507187,351
0,0.24922409653663635,352
0,0.2872995138168335,353
0,0.41142821311950684,354
0,0.38771840929985046,355
0,0.24014584720134735,356
0,0.16159957647323608,357
0,0.21900483965873718,358
0,0.309990793466568,359
0,0.25783753395080566,360
0,0.13886992633342743,361
0,0.108810193836689,362
0,0.11703258752822876,363
0,0.1363183557987213,364
0,0.123887799680233,365
0,0.3530277907848358,366
0,0.06479932367801666,367
0,0.08899874240159988,368
0,0.23897568881511688,369
0,0.2723531723022461,370
0,0.08071582019329071,371
0,0.1272265464067459,372
0,0.2115241289138794,373
0,0.288074254989624,374
0,0.3582833409309387,375
0,0.7338011860847473,376
0,0.2454582005739212,377
0,0.21072615683078766,378
0,0.381737619638443,379
0,0.1173599436879158,380
0,0.3995339274406433,381
0,0.14300566911697388,382
0,0.21235640347003937,383
0,0.1647428274154663,384
0,0.24195989966392517,385
0,0.12112943083047867,386
0,0.3845686614513397,387
0,0.15816570818424225,388
0,0.0722539871931076,389
0,0.24519626796245575,390
0,0.15868766605854034,391
0,0.16368578374385834,392
0,0.5699126124382019,393
0,0.14779511094093323,394
0,0.09241335839033127,395
0,0.07255750894546509,396
0,0.2982307970523834,397
0,0.15750443935394287,398
0,0.34523797035217285,399
0,0.21043352782726288,400
0,0.1668321043252945,401
0,0.19533979892730713,402
0,0.12421726435422897,403
0,0.09001271426677704,404
0,0.22032229602336884,405
0,0.22075335681438446,406
0,0.28286975622177124,407
0,0.1013164222240448,408
0,0.20871230959892273,409
0,0.28518927097320557,410
0,0.2005406618118286,411
0,0.5823078751564026,412
0,0.3321065604686737,413
0,0.10101035237312317,414
0,0.22774960100650787,415
0,0.2535064220428467,416
0,0.09697049111127853,417
0,0.4311748147010803,418
0,0.25452908873558044,419
0,0.23374132812023163,420
0,0.5095389485359192,421
0,0.2578147053718567,422
0,0.19775930047035217,423
0,0.10796449333429337,424
0,0.18331268429756165,425
0,0.17332826554775238,426
0,0.12363646179437637,427
0,0.3526911735534668,428
0,0.22884343564510345,429
0,0.3462967574596405,430
0,0.21398434042930603,431
0,0.28902482986450195,432
0,0.26881325244903564,433
0,0.11282030493021011,434
0,0.12683716416358948,435
0,0.12909375131130219,436
0,0.22623711824417114,437
0,0.1719905436038971,438
0,0.1623338758945465,439
0,0.20626862347126007,440
0,0.13067176938056946,441
0,0.1668967753648758,442
0,0.26469069719314575,443
0,0.18363627791404724,444
0,0.1177980899810791,445
0,0.456610769033432,446
0,0.14616015553474426,447
0,0.1934460997581482,448
0,0.08911367505788803,449
0,0.36353108286857605,450
0,0.3679582178592682,451
0,0.0827217847108841,452
0,0.22018642723560333,453
0,0.18272118270397186,454
0,0.06845018267631531,455
0,0.3324311673641205,456
0,0.07901256531476974,457
0,0.14422102272510529,458
0,0.696287989616394,459
0,0.23142853379249573,460
0,0.09143494814634323,461
0,0.10795729607343674,462
0,0.08619531244039536,463
0,0.20246198773384094,464
0,0.22991618514060974,465
0,0.10107532888650894,466
0,0.0649275854229927,467
0,0.11980719864368439,468
0,0.24829541146755219,469
0,0.29798412322998047,470
0,0.10954597592353821,471
0,0.4312484860420227,472
0,0.14940614998340607,473
0,0.04739432781934738,474
0,0.19821757078170776,475
0,0.1755572259426117,476
0,0.0919855609536171,477
0,0.19160068035125732,478
0,0.156784787774086,479
0,0.1699800044298172,480
0,0.11127786338329315,481
0,0.12687191367149353,482
0,0.17056132853031158,483
0,0.11023968458175659,484
0,0.22522805631160736,485
0,0.3284197151660919,486
0,0.26038607954978943,487
0,0.0854402557015419,488
0,0.2575882077217102,489
0,0.08366259187459946,490
0,0.17701295018196106,491
0,0.07052996754646301,492
0,0.1484535038471222,493
0,0.149758443236351,494
0,0.12639155983924866,495
0,0.07578402012586594,496
0,0.19391925632953644,497
0,0.422795832157135,498
0,0.2607450783252716,499
0,0.2383911907672882,500
0,0.13474038243293762,501
0,0.32486510276794434,502
0,0.26006975769996643,503
0,0.078913114964962,504
0,0.21798484027385712,505
0,0.10895591229200363,506
0,0.3414289057254791,507
0,0.14977799355983734,508
0,0.13278670608997345,509
0,0.12399808317422867,510
0,0.5593361854553223,511
0,0.12033706903457642,512
0,0.0998624935746193,513
0,0.0779157504439354,514
0,0.24108639359474182,515
0,0.11151150614023209,516
0,0.08352255821228027,517
0,1.5061291456222534,518
0,0.45646557211875916,519
0,0.10229528695344925,520
0,0.15257522463798523,521
0,0.13079288601875305,522
0,0.09616483002901077,523
0,0.11431693285703659,524
0,0.10929735749959946,525
0,0.08189531415700912,526
0,0.49897342920303345,527
0,0.05774194747209549,528
0,0.06686996668577194,529
0,0.23415710031986237,530
0,0.194540873169899,531
0,0.4321953356266022,532
0,0.15215438604354858,533
0,0.0740857869386673,534
0,0.15398430824279785,535
0,0.10516024380922318,536
0,0.31368178129196167,537
0,0.26717084646224976,538
0,0.10892298072576523,539
0,0.10696057975292206,540
0,0.045748528093099594,541
0,0.22937563061714172,542
0,0.07859720289707184,543
0,0.137857124209404,544
0,0.2913722097873688,545
0,0.1072450652718544,546
0,0.14032931625843048,547
0,0.07399529218673706,548
0,0.07391038537025452,549
0,0.12686462700366974,550
0,0.06416921317577362,551
0,0.08667267113924026,552
0,0.08027159422636032,553
0,0.07297476381063461,554
0,0.14663995802402496,555
0,0.2401813566684723,556
0,0.11200720071792603,557
0,0.1061987578868866,558
0,0.12687790393829346,559
0,0.13976678252220154,560
0,0.1543249934911728,561
0,0.12713691592216492,562
0,0.06593816727399826,563
0,0.08243947476148605,564
0,0.4373796582221985,565
0,0.2810010612010956,566
0,0.05792007967829704,567
0,0.14171873033046722,568
0,0.0437488816678524,569
0,0.15932419896125793,570
0,0.059074025601148605,571
0,0.04099925234913826,572
0,0.0714484453201294,573
0,0.08326338231563568,574
0,0.01894674263894558,575
0,0.04819002002477646,576
0,0.1586390733718872,577
0,0.25652992725372314,578
0,0.15835054218769073,579
0,0.05567574501037598,580
0,0.03601178526878357,581
0,0.2021951675415039,582
0,0.07977581769227982,583
0,0.10569723695516586,584
0,0.10392332077026367,585
0,0.06399610638618469,586
0,0.08592287451028824,587
0,0.04032372683286667,588
0,0.0807899534702301,589
0,0.1385614424943924,590
0,0.182818204164505,591
0,0.2501451373100281,592
0,0.11555806547403336,593
0,0.14188003540039062,594
0,0.44240373373031616,595
0,0.09549369663000107,596
0,0.19187244772911072,597
0,0.023946691304445267,598
0,0.09038282185792923,599
0,0.09074065834283829,600
0,0.22158055007457733,601
0,0.09999240189790726,602
0,0.1417618691921234,603
0,0.11000817269086838,604
0,0.2122279405593872,605
0,0.04400866478681564,606
0,0.08877645432949066,607
0,0.046180371195077896,608
0,0.026109604164958,609
0,0.04727756977081299,610
0,0.08529716730117798,611
0,0.1622263640165329,612
0,0.07581628113985062,613
0,0.06693042814731598,614
0,0.1465500444173813,615
0,0.27263984084129333,616
0,0.1053699180483818,617
0,0.07389736920595169,618
0,0.19610626995563507,619
0,0.0844610407948494,620
0,0.09815160185098648,621
0,0.1616349220275879,622
0,0.2355928272008896,623
0,0.45481544733047485,624
0,0.11963558197021484,625
0,0.14168895781040192,626
0,0.6903468370437622,627
0,0.05827298015356064,628
0,0.1405022293329239,629
0,0.09349112212657928,630
0,0.059590261429548264,631
0,0.17014773190021515,632
0,0.11156583577394485,633
0,0.12121657282114029,634
0,0.09204225987195969,635
0,0.10311399400234222,636
0,0.466193825006485,637
0,0.06261543929576874,638
0,0.14955995976924896,639
0,0.051754966378211975,640
0,0.08275426924228668,641
0,0.13525953888893127,642
0,0.09529167413711548,643
0,0.21369406580924988,644
0,0.08701419830322266,645
0,0.23603427410125732,646
0,0.04969405755400658,647
0,0.5027737021446228,648
0,0.03189859539270401,649
0,0.10810516029596329,650
0,0.0690922662615776,651
0,0.043468862771987915,652
0,0.07622069120407104,653
0,0.1472124308347702,654
0,0.010086088441312313,655
0,0.13859136402606964,656
0,0.14330801367759705,657
0,0.06855827569961548,658
0,0.151333287358284,659
0,0.08392482995986938,660
0,0.1686304807662964,661
0,0.13577592372894287,662
0,0.3975216746330261,663
0,0.17991167306900024,664
0,0.08621038496494293,665
0,0.06639259308576584,666
0,0.010014178231358528,667
0,0.13500308990478516,668
0,0.043582744896411896,669
0,0.13371329009532928,670
0,0.19477137923240662,671
0,0.03989455848932266,672
0,0.05497726425528526,673
0,0.39554378390312195,674
0,0.19850149750709534,675
0,0.07891282439231873,676
0,0.14915671944618225,677
0,0.2168467938899994,678
0,0.06971441954374313,679
0,0.04608858376741409,680
0,0.13462527096271515,681
0,0.05099549517035484,682
0,0.0702454075217247,683
0,0.07850747555494308,684
0,0.25548455119132996,685
0,0.13173942267894745,686
0,0.13126318156719208,687
0,0.298630028963089,688
0,0.4011802077293396,689
0,0.06031607463955879,690
0,0.06448373943567276,691
0,0.017957128584384918,692
0,0.9461089372634888,693
0,0.045692719519138336,694
0,0.0393693745136261,695
0,0.1744045913219452,696
0,0.16231243312358856,697
0,0.4373975396156311,698
0,0.20838980376720428,699
0,0.19688814878463745,700
0,0.14919961988925934,701
0,0.1485157608985901,702
0,0.04907543584704399,703
0,0.43252041935920715,704
0,0.06109315901994705,705
0,0.24873144924640656,706
0,0.08482475578784943,707
0,0.12016133964061737,708
0,0.038061875849962234,709
0,0.11964806169271469,710
0,0.10278767347335815,711
0,0.3468567132949829,712
0,0.2951737344264984,713
0,0.06673502177000046,714
0,0.11237293481826782,715
0,0.30728819966316223,716
0,0.09213398396968842,717
0,0.054525017738342285,718
0,0.12237581610679626,719
0,0.1309392899274826,720
0,0.09758260846138,721
0,0.4416613280773163,722
0,0.33542248606681824,723
0,0.08072386682033539,724
0,0.2509929835796356,725
0,0.15779046714305878,726
0,0.3911987543106079,727
0,0.20854827761650085,728
0,0.1499020755290985,729
0,0.513283908367157,730
0,0.4076293706893921,731
0,0.06764815002679825,732
0,0.40533211827278137,733
0,0.08788087218999863,734
0,0.0619308277964592,735
0,0.048781849443912506,736
0,0.07405176013708115,737
0,0.11851081252098083,738
0,0.06646839529275894,739
0,0.0909029096364975,740
0,0.16309207677841187,741
0,0.050729140639305115,742
0,0.06041685491800308,743
0,0.19161951541900635,744
0,0.46974319219589233,745
0,0.29878976941108704,746
0,0.08717073500156403,747
0,0.10229800641536713,748
0,0.14497385919094086,749
0,0.300859659910202,750
0,0.16008391976356506,751
0,0.03631824254989624,752
0,0.09666941314935684,753
0,0.7039667963981628,754
0,0.11626750975847244,755
0,0.24090833961963654,756
0,0.09192309528589249,757
0,0.1055992990732193,758
0,0.38265693187713623,759
0,0.2219303399324417,760
0,0.07667442411184311,761
0,0.09643355011940002,762
0,0.3629470765590668,763
0,0.06192023307085037,764
0,0.17608144879341125,765
0,0.10151802748441696,766
0,0.12046486139297485,767
0,0.15713506937026978,768
0,0.16016608476638794,769
0,0.08631248772144318,770
0,0.17058824002742767,771
0,0.09909787029027939,772
0,0.15292155742645264,773
0,0.04299242049455643,774
0,0.14842477440834045,775
0,0.170425683259964,776
0,0.06133042275905609,777
0,0.07901133596897125,778
0,0.08638571947813034,779
0,0.30443552136421204,780
0,0.18669481575489044,781
0,0.17549090087413788,782
0,0.06598331779241562,783
0,0.0509495846927166,784
0,0.10140739381313324,785
0,0.20468078553676605,786
0,0.07320475578308105,787
0,0.15801510214805603,788
0,0.0292963869869709,789
0,0.3031686246395111,790
0,0.056797586381435394,791
0,0.0900009423494339,792
0,0.028430486097931862,793
0,0.19209913909435272,794
0,0.1360010802745819,795
0,0.051450200378894806,796
0,0.10173631459474564,797
0,0.08234887570142746,798
0,0.06098460406064987,799
0,0.14757272601127625,800
0,0.06683064997196198,801
0,0.09187321364879608,802
0,0.21096645295619965,803
0,0.09517401456832886,804
0,0.03548150882124901,805
0,0.11345191299915314,806
0,0.042939312756061554,807
0,0.06394869089126587,808
0,0.28281915187835693,809
0,0.26070961356163025,810
0,0.03912626579403877,811
0,0.040296439081430435,812
0,0.24728654325008392,813
0,0.17793217301368713,814
0,0.3394095301628113,815
0,0.014857030473649502,816
0,0.06957339495420456,817
0,0.048397328704595566,818
0,0.11025282740592957,819
0,0.2542743682861328,820
0,0.23308099806308746,821
0,0.15755829215049744,822
0,0.4024563133716583,823
0,0.23775984346866608,824
0,0.39740052819252014,825
0,0.42460522055625916,826
0,0.01425181794911623,827
0,0.2365560531616211,828
0,0.22521576285362244,829
0,0.07663436233997345,830
0,0.11562362313270569,831
0,0.014748633839190006,832
0,0.0650031715631485,833
0,0.04571348801255226,834
0,0.21439087390899658,835
0,0.03579094260931015,836
0,0.03338734060525894,837
0,0.19403903186321259,838
0,0.06372105330228806,839
0,0.19190388917922974,840
0,0.07858444005250931,841
0,0.05314512923359871,842
0,0.05957785248756409,843
0,0.07389988005161285,844
0,0.018345320597290993,845
0,0.03631755709648132,846
0,0.17670786380767822,847
0,0.04241194576025009,848
0,0.25401902198791504,849
0,0.12339705228805542,850
0,0.19205205142498016,851
0,0.04032858461141586,852
0,0.05206706374883652,853
0,0.15629787743091583,854
0,0.021300682798027992,855
0,0.0767107605934143,856
0,0.28066715598106384,857
0,0.08240537345409393,858
0,0.053272370249032974,859
0,0.12895095348358154,860
0,0.08195164054632187,861
0,0.10150980949401855,862
0,0.06586136668920517,863
0,0.06046658381819725,864
0,0.08654525130987167,865
0,0.17800766229629517,866
0,0.3503059446811676,867
0,0.12300476431846619,868
0,0.07712852954864502,869
0,0.0598849356174469,870
0,0.25352758169174194,871
0,0.214994877576828,872
0,0.1686096042394638,873
0,0.2879742383956909,874
0,0.16921338438987732,875
0,0.016101375222206116,876
0,0.2613793909549713,877
0,0.08106227219104767,878
0,0.04533348232507706,879
0,0.07505253702402115,880
0,0.08409193903207779,881
0,0.15541532635688782,882
0,0.07205858081579208,883
0,0.08748261630535126,884
0,0.06649201363325119,885
0,0.45960888266563416,886
0,0.10244698077440262,887
0,0.03124241903424263,888
0,0.0632033497095108,889
0,0.1040748804807663,890
0,0.0647655501961708,891
0,0.18492698669433594,892
0,0.08744946867227554,893
0,0.1644771248102188,894
0,0.04026061296463013,895
0,0.03410567715764046,896
0,0.06268061697483063,897
0,0.13244527578353882,898
0,0.059632834047079086,899
0,0.05409013107419014,900
0,0.070775605738163,901
0,0.05631072074174881,902
0,0.0177170280367136,903
0,0.14607740938663483,904
0,0.3604101240634918,905
0,0.10519851744174957,906
0,0.08521122485399246,907
0,0.08736180514097214,908
0,0.015327504836022854,909
0,0.0500948503613472,910
0,0.02480744943022728,911
0,0.1005411371588707,912
0,0.059573255479335785,913
0,0.10890372842550278,914
0,0.08836954832077026,915
0,0.16674022376537323,916
0,0.06610289961099625,917
0,0.08362549543380737,918
0,0.13390395045280457,919
0,0.063955157995224,920
0,0.04239911586046219,921
0,0.1672549843788147,922
0,0.5132596492767334,923
0,0.07179468870162964,924
0,0.37888234853744507,925
0,0.060427162796258926,926
0,0.0340314581990242,927
0,0.1205873042345047,928
0,0.050351109355688095,929
0,0.07162481546401978,930
0,0.02242935262620449,931
0,0.21406351029872894,932
0,0.05877505615353584,933
0,0.034558650106191635,934
0,0.03828421235084534,935
0,0.1133367195725441,936
0,0.1557830572128296,937
0,0.06340759992599487,938
0,0.2595655918121338,939
0,0.04522164911031723,940
0,0.0794268250465393,941
0,0.04065796732902527,942
0,0.4102059602737427,943
0,0.033974215388298035,944
0,0.1292116492986679,945
0,0.415220707654953,946
0,0.04663106054067612,947
0,0.1648985743522644,948
0,0.06332080066204071,949
0,0.06474636495113373,950
0,0.44707393646240234,951
0,0.27264535427093506,952
0,0.2741115391254425,953
0,0.06600476056337357,954
0,0.04425540193915367,955
0,0.024000372737646103,956
0,0.035654935985803604,957
0,0.11243495345115662,958
0,0.19270125031471252,959
0,0.053294576704502106,960
0,0.2698235511779785,961
0,0.06354613602161407,962
0,0.16695928573608398,963
0,0.03791496530175209,964
0,0.15147674083709717,965
0,0.3642422556877136,966
0,0.21325711905956268,967
0,0.33562320470809937,968
0,0.22474801540374756,969
0,0.11874376982450485,970
0,0.024037213996052742,971
0,0.027811354026198387,972
0,0.07851491868495941,973
0,0.0902518630027771,974
0,0.30253511667251587,975
0,0.10734427720308304,976
0,0.07582002878189087,977
0,0.07470432668924332,978
0,0.14184412360191345,979
0,0.12540461122989655,980
0,0.04927605018019676,981
0,0.04742095246911049,982
0,0.3560332655906677,983
0,0.33695292472839355,984
0,0.10248185694217682,985
0,0.06977105885744095,986
0,0.08309262990951538,987
0,0.11587850749492645,988
0,0.12420981377363205,989
0,0.1494993418455124,990
0,0.06427361071109772,991
0,0.0604240857064724,992
0,0.05705702677369118,993
0,0.19359692931175232,994
0,0.05885424092411995,995
0,0.047373656183481216,996
0,0.11378992348909378,997
0,0.035482801496982574,998
0,0.06443484127521515,999
0,0.05592317134141922,1000
0,0.02341117523610592,1001
0,0.11715401709079742,1002
0,0.30232515931129456,1003
0,0.12324803322553635,1004
0,0.21173682808876038,1005
0,0.17047007381916046,1006
0,0.18385885655879974,1007
0,0.2281472086906433,1008
0,0.06665696203708649,1009
0,0.06708420813083649,1010
0,0.0644327849149704,1011
0,0.1726042926311493,1012
0,0.3523353934288025,1013
0,0.19832538068294525,1014
0,0.35600554943084717,1015
0,0.07624099403619766,1016
0,0.10383836179971695,1017
0,0.02586209401488304,1018
0,0.1710607409477234,1019
0,0.05635922774672508,1020
0,0.052157334983348846,1021
0,0.05828857421875,1022
0,0.082746222615242,1023
0,0.07531654834747314,1024
0,0.07642367482185364,1025
0,0.14016610383987427,1026
0,0.04511529952287674,1027
0,0.1343752145767212,1028
0,0.229010671377182,1029
0,0.029377421364188194,1030
0,0.3752272129058838,1031
0,0.4087922275066376,1032
0,0.09879668802022934,1033
0,0.6570144891738892,1034
0,0.08864844590425491,1035
0,0.15840189158916473,1036
0,0.3801036775112152,1037
0,0.059776537120342255,1038
0,0.05714802443981171,1039
0,0.33713507652282715,1040
0,0.5322944521903992,1041
0,0.14852480590343475,1042
0,0.05844668671488762,1043
0,0.10190688073635101,1044
0,0.037266362458467484,1045
0,0.058925479650497437,1046
0,0.040197040885686874,1047
0,0.1349658966064453,1048
0,0.046067047864198685,1049
0,0.11682528257369995,1050
0,0.19357411563396454,1051
0,0.2534787654876709,1052
0,0.09632563591003418,1053
0,0.06888832151889801,1054
0,0.05691912770271301,1055
0,0.14701084792613983,1056
0,0.10622280091047287,1057
0,0.06833560764789581,1058
0,0.11307063698768616,1059
0,0.24488434195518494,1060
0,0.11559674888849258,1061
0,0.04882445186376572,1062
0,0.05083620548248291,1063
0,0.09667649865150452,1064
0,0.07483462244272232,1065
0,0.04517148435115814,1066
0,0.11243073642253876,1067
0,0.04536741226911545,1068
0,0.097501739859581,1069
0,0.3291389048099518,1070
0,0.06515565514564514,1071
0,0.06215319409966469,1072
0,0.07394621521234512,1073
