source_text,target_text
00fd00000006ff0300000001,00fd00000005ff03020000
00fe00000006ff0100040007,00fe00000004ff01011b
00ff00000006ff0300000001,00ff00000005ff03020000
010000000006ff0100040007,010000000004ff01011b
010100000006ff0300000001,010100000005ff03020000
010200000006ff0100040007,010200000004ff01011b
010300000006ff0300000001,010300000005ff03020000
010400000006ff0100040007,010400000004ff01011b
010500000006ff0300000001,010500000005ff03020000
010600000006ff0100040007,010600000004ff01011b
010700000006ff0300000001,010700000005ff03020000
010800000006ff0100040007,010800000004ff01011b
010900000006ff0300000001,010900000005ff03020000
010a00000006ff0100040007,010a00000004ff01011b
010b00000006ff0300000001,010b00000005ff03020000
010c00000006ff0100040007,010c00000004ff01011b
010d00000006ff0300000001,010d00000005ff03020000
010e00000006ff0100040007,010e00000004ff01011b
010f00000006ff0300000001,010f00000005ff03020000
011000000006ff0100040007,011000000004ff01011b
011100000006ff0300000001,011100000005ff03020000
011200000006ff0100040007,011200000004ff01011b
011300000006ff0300000001,011300000005ff03020000
011400000006ff0100040007,011400000004ff01011b
011500000006ff0300000001,011500000005ff03020000
011600000006ff0100040007,011600000004ff01011b
011700000006ff0300000001,011700000005ff03020000
011800000006ff0100040007,011800000004ff01011b
011900000006ff0300000001,011900000005ff03020000
011a00000006ff0100040007,011a00000004ff01011b
011b00000006ff0300000001,011b00000005ff03020000
011c00000006ff0100040007,011c00000004ff01011b
011d00000006ff0500050000,011d00000006ff0500050000
011e00000006ff0300000001,011e00000005ff03020000
011f00000006ff0100040007,011f00000004ff010119
012000000006ff0300000001,012000000005ff03020000
012100000006ff0100040007,012100000004ff010119
012200000006ff0300000001,012200000005ff03020000
012300000006ff0100040007,012300000004ff010119
012400000006ff0300000001,012400000005ff03020000
012500000006ff0100040007,012500000004ff010119
012600000006ff0300000001,012600000005ff03020000
012700000006ff0100040007,012700000004ff010119
012800000006ff0300000001,012800000005ff03020000
012900000006ff0100040007,012900000004ff010119
012a00000006ff0300000001,012a00000005ff03020000
012b00000006ff0100040007,012b00000004ff010119
012c00000006ff0300000001,012c00000005ff03020000
012d00000006ff0100040007,012d00000004ff010119
012e00000006ff0300000001,012e00000005ff03020000
012f00000006ff0100040007,012f00000004ff010119
013000000006ff0300000001,013000000005ff03020000
013100000006ff0100040007,013100000004ff010119
013200000006ff0300000001,013200000005ff03020000
013300000006ff0100040007,013300000004ff010119
013400000006ff0300000001,013400000005ff03020000
013500000006ff0100040007,013500000004ff010119
013600000006ff0300000001,013600000005ff03020000
013700000006ff0100040007,013700000004ff010119
013800000006ff0300000001,013800000005ff03020000
013900000006ff0100040007,013900000004ff010119
013a00000006ff0300000001,013a00000005ff03020000
013b00000006ff0100040007,013b00000004ff010119
013c00000006ff0300000001,013c00000005ff03020000
013d00000006ff0100040007,013d00000004ff010119
013e00000006ff0300000001,013e00000005ff03020000
013f00000006ff0100040007,013f00000004ff010119
014000000006ff0300000001,014000000005ff03020000
014100000006ff0100040007,014100000004ff010119
014200000006ff0300000001,014200000005ff03020000
014300000006ff0100040007,014300000004ff010119
014400000006ff0300000001,014400000005ff03020000
014500000006ff0100040007,014500000004ff010119
014600000006ff0300000001,014600000005ff03020000
014700000006ff0100040007,014700000004ff010119
014800000006ff0300000001,014800000005ff03020000
014900000006ff0100040007,014900000004ff010119
014a00000006ff0500070000,014a00000006ff0500070000
014b00000006ff0300000001,014b00000005ff03020000
014c00000006ff0100040007,014c00000004ff010111
014d00000006ff0300000001,014d00000005ff03020000
014e00000006ff0100040007,014e00000004ff010111
014f00000006ff0300000001,014f00000005ff03020000
015000000006ff0100040007,015000000004ff010111
015100000006ff0300000001,015100000005ff03020000
015200000006ff0100040007,015200000004ff010111
015300000006ff0300000001,015300000005ff03020000
015400000006ff0100040007,015400000004ff010111
015500000006ff0300000001,015500000005ff03020000
015600000006ff0100040007,015600000004ff010111
015700000006ff0300000001,015700000005ff03020000
015800000006ff0100040007,015800000004ff010111
015900000006ff0300000001,015900000005ff03020000
015a00000006ff0100040007,015a00000004ff010111
015b00000006ff0300000001,015b00000005ff03020000
015c00000006ff0100040007,015c00000004ff010111
015d00000006ff0300000001,015d00000005ff03020000
015e00000006ff0100040007,015e00000004ff010111
015f00000006ff0300000001,015f00000005ff03020000
016000000006ff0100040007,016000000004ff010111
016100000006ff0300000001,016100000005ff03020000
016200000006ff0100040007,016200000004ff010111
016300000006ff0300000001,016300000005ff03020000
016400000006ff0100040007,016400000004ff010111
016500000006ff0300000001,016500000005ff03020000
016600000006ff0100040007,016600000004ff010111
016700000006ff0300000001,016700000005ff03020000
016800000006ff0100040007,016800000004ff010111
016900000006ff0300000001,016900000005ff03020000
016a00000006ff0100040007,016a00000004ff010111
016b00000006ff0300000001,016b00000005ff03020000
016c00000006ff0100040007,016c00000004ff010111
016d00000006ff0300000001,016d00000005ff03020000
016e00000006ff0100040007,016e00000004ff010111
016f00000006ff0300000001,016f00000005ff03020000
017000000006ff0100040007,017000000004ff010111
017100000006ff0300000001,017100000005ff03020000
017200000006ff0100040007,017200000004ff010111
017300000006ff0300000001,017300000005ff03020000
017400000006ff0100040007,017400000004ff010111
017500000006ff0300000001,017500000005ff03020000
017600000006ff0100040007,017600000004ff010111
017700000006ff0300000001,017700000005ff03020000
017800000006ff0100040007,017800000004ff010111
017900000006ff0300000001,017900000005ff03020000
017a00000006ff0100040007,017a00000004ff010111
017b00000006ff0300000001,017b00000005ff03020000
017c00000006ff0100040007,017c00000004ff010111
017d00000006ff0300000001,017d00000005ff03020000
017e00000006ff0100040007,017e00000004ff010111
017f00000006ff0300000001,017f00000005ff03020000
018000000006ff0100040007,018000000004ff010111
018100000006ff0300000001,018100000005ff03020000
018200000006ff0100040007,018200000004ff010111
018300000006ff0300000001,018300000005ff03020000
018400000006ff0100040007,018400000004ff010111
018500000006ff0300000001,018500000005ff03020000
018600000006ff0100040007,018600000004ff010111
018700000006ff0300000001,018700000005ff03020000
018800000006ff0100040007,018800000004ff010111
018900000006ff0300000001,018900000005ff03020000
018a00000006ff0100040007,018a00000004ff010111
018b00000006ff0300000001,018b00000005ff03020000
018c00000006ff0100040007,018c00000004ff010111
018d00000006ff0300000001,018d00000005ff03020000
018e00000006ff0100040007,018e00000004ff010111
018f00000006ff0300000001,018f00000005ff03020000
019000000006ff0100040007,019000000004ff010111
019100000006ff0300000001,019100000005ff03020000
019200000006ff0100040007,019200000004ff010111
019300000006ff0300000001,019300000005ff03020000
019400000006ff0100040007,019400000004ff010111
019500000006ff0300000001,019500000005ff03020000
019600000006ff0100040007,019600000004ff010111
019700000006ff0300000001,019700000005ff03020000
019800000006ff0100040007,019800000004ff010111
019900000006ff0300000001,019900000005ff03020000
019a00000006ff0100040007,019a00000004ff010111
019b00000006ff0300000001,019b00000005ff03020000
019c00000006ff0100040007,019c00000004ff010111
019d00000006ff0300000001,019d00000005ff03020000
019e00000006ff0100040007,019e00000004ff010111
019f00000006ff0300000001,019f00000005ff03020000
01a000000006ff0100040007,01a000000004ff010111
01a100000006ff0300000001,01a100000005ff03020000
01a200000006ff0100040007,01a200000004ff010111
01a300000006ff0300000001,01a300000005ff03020000
01a400000006ff0100040007,01a400000004ff010111
01a500000006ff0300000001,01a500000005ff03020000
01a600000006ff0100040007,01a600000004ff010111
01a700000006ff0300000001,01a700000005ff03020000
01a800000006ff0100040007,01a800000004ff010111
01a900000006ff0300000001,01a900000005ff03020000
01aa00000006ff0100040007,01aa00000004ff010111
01ab00000006ff0300000001,01ab00000005ff03020000
01ac00000006ff0100040007,01ac00000004ff010111
01ad00000006ff0300000001,01ad00000005ff03020000
01ae00000006ff0100040007,01ae00000004ff010111
01af00000006ff0300000001,01af00000005ff03020000
01b000000006ff0100040007,01b000000004ff010111
01b100000006ff0300000001,01b100000005ff03020000
01b200000006ff0100040007,01b200000004ff010111
01b300000006ff0300000001,01b300000005ff03020000
01b400000006ff0100040007,01b400000004ff010111
01b500000006ff0300000001,01b500000005ff03020000
01b600000006ff0100040007,01b600000004ff010111
01b700000006ff0300000001,01b700000005ff03020000
01b800000006ff0100040007,01b800000004ff010111
01b900000006ff0300000001,01b900000005ff03020000
01ba00000006ff0100040007,01ba00000004ff010111
01bb00000006ff0300000001,01bb00000005ff03020000
01bc00000006ff0100040007,01bc00000004ff010111
01bd00000006ff0300000001,01bd00000005ff03020000
01be00000006ff0100040007,01be00000004ff010111
01bf00000006ff0300000001,01bf00000005ff03020000
01c000000006ff0100040007,01c000000004ff010111
01c100000006ff0300000001,01c100000005ff03020000
01c200000006ff0100040007,01c200000004ff010111
01c300000006ff0300000001,01c300000005ff03020000
01c400000006ff0100040007,01c400000004ff010111
01c500000006ff0300000001,01c500000005ff03020000
01c600000006ff0100040007,01c600000004ff010111
01c700000006ff0300000001,01c700000005ff03020000
01c800000006ff0100040007,01c800000004ff010111
01c900000006ff0300000001,01c900000005ff03020000
01ca00000006ff0100040007,01ca00000004ff010111
01cb00000006ff0300000001,01cb00000005ff03020000
01cc00000006ff0100040007,01cc00000004ff010111
01cd00000006ff0300000001,01cd00000005ff03020000
01ce00000006ff0100040007,01ce00000004ff010111
01cf00000006ff0300000001,01cf00000005ff03020000
01d000000006ff0100040007,01d000000004ff010111
01d100000006ff0300000001,01d100000005ff03020000
01d200000006ff0100040007,01d200000004ff010111
01d300000006ff0300000001,01d300000005ff03020000
01d400000006ff0100040007,01d400000004ff010111
01d500000006ff0300000001,01d500000005ff03020000
01d600000006ff0100040007,01d600000004ff010111
01d700000006ff0300000001,01d700000005ff03020000
01d800000006ff0100040007,01d800000004ff010111
01d900000006ff0300000001,01d900000005ff03020000
01da00000006ff0100040007,01da00000004ff010111
01db00000006ff0300000001,01db00000005ff03020000
01dc00000006ff0100040007,01dc00000004ff010111
01dd00000006ff0300000001,01dd00000005ff03020000
01de00000006ff0100040007,01de00000004ff010111
01df00000006ff050006ff00,01df00000006ff050006ff00
01e000000006ff0300000001,01e000000005ff03020000
01e100000006ff0100040007,01e100000004ff010115
01e200000006ff0300000001,01e200000005ff03020000
01e300000006ff0100040007,01e300000004ff010115
01e400000006ff0300000001,01e400000005ff03020000
01e500000006ff0100040007,01e500000004ff010115
01e600000006ff0300000001,01e600000005ff03020000
01e700000006ff0100040007,01e700000004ff010115
01e800000006ff0300000001,01e800000005ff03020000
01e900000006ff0100040007,01e900000004ff010115
01ea00000006ff0300000001,01ea00000005ff03020000
01eb00000006ff0100040007,01eb00000004ff010115
01ec00000006ff0300000001,01ec00000005ff03020000
01ed00000006ff0100040007,01ed00000004ff010115
01ee00000006ff0300000001,01ee00000005ff03020000
01ef00000006ff0100040007,01ef00000004ff010115
01f000000006ff0300000001,01f000000005ff03020000
01f100000006ff0100040007,01f100000004ff010115
01f200000006ff0300000001,01f200000005ff03020000
01f300000006ff0100040007,01f300000004ff010115
01f400000006ff060000000a,01f400000006ff060000000a
01f500000006ff0300000001,01f500000005ff03020000
01f600000006ff0100040007,01f600000004ff010115
01f700000006ff0300000001,01f700000005ff03020000
01f800000006ff0100040007,01f800000004ff010115
01f900000006ff0300000001,01f900000005ff03020000
01fa00000006ff0100040007,01fa00000004ff010115
01fb00000006ff0300000001,01fb00000005ff03020000
01fc00000006ff0100040007,01fc00000004ff010115
01fd00000006ff0300000001,01fd00000005ff03020000
01fe00000006ff0100040007,01fe00000004ff010115
01ff00000006ff0300000001,01ff00000005ff03020000
020000000006ff0100040007,020000000004ff010115
020100000006ff0300000001,020100000005ff03020000
020200000006ff0100040007,020200000004ff010115
020300000006ff0300000001,020300000005ff03020000
020400000006ff0100040007,020400000004ff010115
020500000006ff0300000001,020500000005ff03020000
020600000006ff0100040007,020600000004ff010115
020700000006ff0300000001,020700000005ff03020000
020800000006ff0100040007,020800000004ff010115
020900000006ff0300000001,020900000005ff03020000
020a00000006ff0100040007,020a00000004ff010115
020b00000006ff0300000001,020b00000005ff03020000
020c00000006ff0100040007,020c00000004ff010115
020d00000006ff0300000001,020d00000005ff03020000
020e00000006ff0100040007,020e00000004ff010115
020f00000006ff0300000001,020f00000005ff03020000
021000000006ff0100040007,021000000004ff010115
021100000006ff0300000001,021100000005ff03020000
021200000006ff0100040007,021200000004ff010115
021300000006ff0300000001,021300000005ff03020000
021400000006ff0100040007,021400000004ff010115
021500000006ff0300000001,021500000005ff03020000
021600000006ff0100040007,021600000004ff010115
021700000006ff0300000001,021700000005ff03020000
021800000006ff0100040007,021800000004ff010115
021900000006ff0300000001,021900000005ff03020000
021a00000006ff0100040007,021a00000004ff010115
021b00000006ff0300000001,021b00000005ff03020000
021c00000006ff0100040007,021c00000004ff010115
021d00000006ff0300000001,021d00000005ff03020000
021e00000006ff0100040007,021e00000004ff010115
021f00000006ff0300000001,021f00000005ff03020000
022000000006ff0100040007,022000000004ff010115
022100000006ff0300000001,022100000005ff03020000
022200000006ff0100040007,022200000004ff010115
022300000006ff0300000001,022300000005ff03020000
022400000006ff0100040007,022400000004ff010115
022500000006ff050005ff00,022500000006ff050005ff00
022600000006ff0300000001,022600000005ff03020000
022700000006ff0100040007,022700000004ff010117
022800000006ff0300000001,022800000005ff03020000
022900000006ff0100040007,022900000004ff010117
022a00000006ff0300000001,022a00000005ff03020000
022b00000006ff0100040007,022b00000004ff010117
022c00000006ff0300000001,022c00000005ff03020000
022d00000006ff0100040007,022d00000004ff010117
022e00000006ff0300000001,022e00000005ff03020000
022f00000006ff0100040007,022f00000004ff010117
023000000006ff0300000001,023000000005ff03020000
023100000006ff0100040007,023100000004ff010117
023200000006ff0300000001,023200000005ff03020000
023300000006ff0100040007,023300000004ff010117
023400000006ff0300000001,023400000005ff03020000
023500000006ff0100040007,023500000004ff010117
023600000006ff0300000001,023600000005ff03020000
023700000006ff0100040007,023700000004ff010117
023800000006ff0300000001,023800000005ff03020000
023900000006ff0100040007,023900000004ff010117
023a00000006ff0300000001,023a00000005ff03020000
023b00000006ff0100040007,023b00000004ff010117
023c00000006ff0300000001,023c00000005ff03020000
023d00000006ff0100040007,023d00000004ff010117
023e00000006ff0300000001,023e00000005ff03020000
023f00000006ff0100040007,023f00000004ff010117
024000000006ff0300000001,024000000005ff03020000
024100000006ff0100040007,024100000004ff010117
024200000006ff0300000001,024200000005ff03020000
024300000006ff0100040007,024300000004ff010117
024400000006ff0300000001,024400000005ff03020000
024500000006ff0100040007,024500000004ff010117
024600000006ff0300000001,024600000005ff03020000
024700000006ff0100040007,024700000004ff010117
024800000006ff0300000001,024800000005ff03020000
024900000006ff0100040007,024900000004ff010117
024a00000006ff0300000001,024a00000005ff03020000
024b00000006ff0100040007,024b00000004ff010117
024c00000006ff0300000001,024c00000005ff03020000
024d00000006ff0100040007,024d00000004ff010117
024e00000006ff0300000001,024e00000005ff03020000
024f00000006ff0100040007,024f00000004ff010117
025000000006ff0300000001,025000000005ff03020000
025100000006ff0100040007,025100000004ff010117
025200000006ff0300000001,025200000005ff03020000
025300000006ff0100040007,025300000004ff010117
025400000006ff0300000001,025400000005ff03020000
025500000006ff0100040007,025500000004ff010117
025600000006ff0300000001,025600000005ff03020000
025700000006ff0100040007,025700000004ff010117
025800000006ff0300000001,025800000005ff03020000
025900000006ff0100040007,025900000004ff010117
025a00000006ff0300000001,025a00000005ff03020000
025b00000006ff0100040007,025b00000004ff010117
025c00000006ff0300000001,025c00000005ff03020000
025d00000006ff0100040007,025d00000004ff010117
025e00000006ff0300000001,025e00000005ff03020000
025f00000006ff0100040007,025f00000004ff010117
026000000006ff0300000001,026000000005ff03020000
026100000006ff0100040007,026100000004ff010117
026200000006ff0300000001,026200000005ff03020000
026300000006ff0100040007,026300000004ff010117
026400000006ff0300000001,026400000005ff03020000
026500000006ff0100040007,026500000004ff010117
026600000006ff0300000001,026600000005ff03020000
026700000006ff0100040007,026700000004ff010117
026800000006ff0300000001,026800000005ff03020000
026900000006ff0100040007,026900000004ff010117
026a00000006ff0300000001,026a00000005ff03020000
026b00000006ff0100040007,026b00000004ff010117
026c00000006ff0300000001,026c00000005ff03020000
026d00000006ff0100040007,026d00000004ff010117
026e00000006ff0300000001,026e00000005ff03020000
026f00000006ff0100040007,026f00000004ff010117
027000000006ff0300000001,027000000005ff03020000
027100000006ff0100040007,027100000004ff010117
027200000006ff0300000001,027200000005ff03020000
027300000006ff0100040007,027300000004ff010117
027400000006ff0300000001,027400000005ff03020000
027500000006ff0100040007,027500000004ff010117
027600000006ff0300000001,027600000005ff03020000
027700000006ff0100040007,027700000004ff010117
027800000006ff0300000001,027800000005ff03020000
027900000006ff0100040007,027900000004ff010117
027a00000006ff0300000001,027a00000005ff03020000
027b00000006ff0100040007,027b00000004ff010117
027c00000006ff0300000001,027c00000005ff03020000
027d00000006ff0100040007,027d00000004ff010117
027e00000006ff0300000001,027e00000005ff03020000
027f00000006ff0100040007,027f00000004ff010117
028000000006ff0300000001,028000000005ff03020000
028100000006ff0100040007,028100000004ff010117
028200000006ff0300000001,028200000005ff03020000
028300000006ff0100040007,028300000004ff010117
028400000006ff0300000001,028400000005ff03020000
028500000006ff0100040007,028500000004ff010117
028600000006ff0300000001,028600000005ff03020000
028700000006ff0100040007,028700000004ff010117
028800000006ff0300000001,028800000005ff03020000
028900000006ff0100040007,028900000004ff010117
