step,csv-train_loss_step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/validator,csv-accuracy/exact
67,0.5634903311729431,1,,,,,
68,0.665779709815979,1,,,,,
69,0.6213473677635193,1,,,,,
70,0.658045768737793,1,,,,,
71,0.541570246219635,1,,,,,
72,0.5610412359237671,1,,,,,
73,0.5584142208099365,1,,,,,
74,0.6408587694168091,1,,,,,
75,0.49533945322036743,1,,,,,
76,0.6037608981132507,1,,,,,
77,0.5878570675849915,1,,,,,
78,0.6892261505126953,1,,,,,
79,0.4539210796356201,1,,,,,
5,,,0.43120020627975464,,,,
6,,,0.3420250713825226,,,,
7,,,0.35480523109436035,,,,
8,,,0.40789586305618286,,,,
9,,,0.3891502022743225,,,,
79,,1,,0.3849093019962311,,,
79,,1,,,0.7682689428329468,0.0,0.0
80,0.49924346804618835,2,,,,,
81,0.6726087331771851,2,,,,,
82,0.5251780152320862,2,,,,,
83,0.4848490059375763,2,,,,,
84,0.5227202773094177,2,,,,,
85,0.44614213705062866,2,,,,,
86,0.41100725531578064,2,,,,,
87,0.6178069114685059,2,,,,,
88,0.41300201416015625,2,,,,,
89,0.5598307251930237,2,,,,,
90,0.49003246426582336,2,,,,,
91,0.5059552192687988,2,,,,,
92,0.5338562726974487,2,,,,,
93,0.42236876487731934,2,,,,,
94,0.430193692445755,2,,,,,
95,0.39262112975120544,2,,,,,
96,0.5658769607543945,2,,,,,
97,0.4275875389575958,2,,,,,
98,0.4153502285480499,2,,,,,
99,0.4319012761116028,2,,,,,
100,0.4042370915412903,2,,,,,
101,0.48127010464668274,2,,,,,
102,0.42014381289482117,2,,,,,
103,0.49373292922973633,2,,,,,
104,0.48922234773635864,2,,,,,
105,0.4344535171985626,2,,,,,
106,0.31255093216896057,2,,,,,
107,0.327404648065567,2,,,,,
108,0.5023100972175598,2,,,,,
109,0.4301014840602875,2,,,,,
110,0.2817970812320709,2,,,,,
111,0.32744497060775757,2,,,,,
112,0.4757384657859802,2,,,,,
113,0.2693993151187897,2,,,,,
114,0.24626745283603668,2,,,,,
115,0.2898719608783722,2,,,,,
116,0.36808738112449646,2,,,,,
117,0.3271382451057434,2,,,,,
118,0.24381090700626373,2,,,,,
119,0.3034020662307739,2,,,,,
10,,,0.19032098352909088,,,,
11,,,0.08724915236234665,,,,
12,,,0.09193750470876694,,,,
13,,,0.16141584515571594,,,,
14,,,0.10062340646982193,,,,
119,,2,,0.12696799635887146,,,
119,,2,,,0.43274226784706116,0.22499999403953552,0.10000000149011612
120,0.21449877321720123,3,,,,,
121,0.29148969054222107,3,,,,,
122,0.20096014440059662,3,,,,,
123,0.19999010860919952,3,,,,,
124,0.3109477460384369,3,,,,,
125,0.31896182894706726,3,,,,,
126,0.35310232639312744,3,,,,,
127,0.19323353469371796,3,,,,,
128,0.18135641515254974,3,,,,,
129,0.1936478614807129,3,,,,,
130,0.277709424495697,3,,,,,
131,0.27564898133277893,3,,,,,
132,0.20656095445156097,3,,,,,
133,0.3418249189853668,3,,,,,
134,0.22365374863147736,3,,,,,
135,0.35075828433036804,3,,,,,
136,0.18077027797698975,3,,,,,
137,0.14186598360538483,3,,,,,
138,0.31568196415901184,3,,,,,
139,0.2820258140563965,3,,,,,
140,0.29313400387763977,3,,,,,
141,0.3339323103427887,3,,,,,
142,0.29105037450790405,3,,,,,
143,0.19100433588027954,3,,,,,
144,0.22452230751514435,3,,,,,
145,0.2455366998910904,3,,,,,
146,0.3084714412689209,3,,,,,
147,0.2846136689186096,3,,,,,
148,0.21633301675319672,3,,,,,
149,0.3015986680984497,3,,,,,
150,0.2764698266983032,3,,,,,
151,0.3042657673358917,3,,,,,
152,0.19791559875011444,3,,,,,
153,0.3158314526081085,3,,,,,
154,0.19129130244255066,3,,,,,
155,0.3870944678783417,3,,,,,
156,0.13471561670303345,3,,,,,
157,0.1609848290681839,3,,,,,
158,0.1282871812582016,3,,,,,
159,0.0988478735089302,3,,,,,
15,,,0.09089487046003342,,,,
16,,,0.03507138416171074,,,,
17,,,0.0312592051923275,,,,
18,,,0.0804978460073471,,,,
19,,,0.03391684964299202,,,,
159,,3,,0.05485139787197113,,,
159,,3,,,0.25186192989349365,0.25,0.20000000298023224
160,0.18375058472156525,4,,,,,
161,0.15047457814216614,4,,,,,
162,0.12685248255729675,4,,,,,
163,0.15436314046382904,4,,,,,
164,0.12705175578594208,4,,,,,
165,0.1469113826751709,4,,,,,
166,0.18110162019729614,4,,,,,
167,0.18304181098937988,4,,,,,
168,0.3190881609916687,4,,,,,
169,0.20286911725997925,4,,,,,
170,0.38300445675849915,4,,,,,
171,0.18524791300296783,4,,,,,
172,0.12874002754688263,4,,,,,
173,0.2010427713394165,4,,,,,
174,0.24121053516864777,4,,,,,
175,0.1552056223154068,4,,,,,
176,0.1127145066857338,4,,,,,
177,0.1896803081035614,4,,,,,
178,0.21280324459075928,4,,,,,
179,0.15144704282283783,4,,,,,
180,0.12114375084638596,4,,,,,
181,0.22526806592941284,4,,,,,
182,0.10553555935621262,4,,,,,
183,0.10927365720272064,4,,,,,
184,0.13863542675971985,4,,,,,
185,0.12190981954336166,4,,,,,
186,0.06636837124824524,4,,,,,
187,0.20410330593585968,4,,,,,
188,0.1918189823627472,4,,,,,
189,0.13668756186962128,4,,,,,
190,0.2383287250995636,4,,,,,
191,0.134995698928833,4,,,,,
192,0.19508768618106842,4,,,,,
193,0.16738002002239227,4,,,,,
194,0.1032869815826416,4,,,,,
195,0.14232800900936127,4,,,,,
196,0.08935658633708954,4,,,,,
197,0.26419758796691895,4,,,,,
198,0.09006498008966446,4,,,,,
199,0.13043195009231567,4,,,,,
20,,,0.05281258001923561,,,,
21,,,0.03547972813248634,,,,
22,,,0.02059091255068779,,,,
23,,,0.05968081206083298,,,,
24,,,0.01692958176136017,,,,
199,,4,,0.03761587664484978,,,
199,,4,,,0.16865627467632294,0.824999988079071,0.625
200,0.09310753643512726,5,,,,,
201,0.14333611726760864,5,,,,,
202,0.12194918096065521,5,,,,,
203,0.09208408743143082,5,,,,,
204,0.10110929608345032,5,,,,,
205,0.1480594128370285,5,,,,,
206,0.11085350066423416,5,,,,,
207,0.11156407743692398,5,,,,,
208,0.12109990417957306,5,,,,,
209,0.1717316061258316,5,,,,,
210,0.08276193588972092,5,,,,,
211,0.11438009142875671,5,,,,,
212,0.14497528970241547,5,,,,,
213,0.16457851231098175,5,,,,,
214,0.07505594938993454,5,,,,,
215,0.21150833368301392,5,,,,,
216,0.14994780719280243,5,,,,,
217,0.16555078327655792,5,,,,,
218,0.21161234378814697,5,,,,,
219,0.16288834810256958,5,,,,,
220,0.13705898821353912,5,,,,,
221,0.04983612895011902,5,,,,,
222,0.1580788791179657,5,,,,,
223,0.08611814677715302,5,,,,,
224,0.12769345939159393,5,,,,,
225,0.07969041168689728,5,,,,,
226,0.13104164600372314,5,,,,,
227,0.06980205327272415,5,,,,,
228,0.19807830452919006,5,,,,,
229,0.05777713283896446,5,,,,,
230,0.145603746175766,5,,,,,
231,0.09548899531364441,5,,,,,
232,0.10251153260469437,5,,,,,
233,0.08167826384305954,5,,,,,
234,0.10028532147407532,5,,,,,
235,0.1233431026339531,5,,,,,
236,0.11048036068677902,5,,,,,
237,0.2010721117258072,5,,,,,
238,0.3399769365787506,5,,,,,
239,0.01620376855134964,5,,,,,
25,,,0.04275684431195259,,,,
26,,,0.023497147485613823,,,,
27,,,0.010224172845482826,,,,
28,,,0.051356472074985504,,,,
29,,,0.00996836181730032,,,,
239,,5,,0.028011683374643326,,,
239,,5,,,0.13024397194385529,0.8999999761581421,0.800000011920929
240,0.1615501493215561,6,,,,,
241,0.1679154932498932,6,,,,,
242,0.14119984209537506,6,,,,,
243,0.07184738665819168,6,,,,,
244,0.08573933690786362,6,,,,,
245,0.07918885350227356,6,,,,,
246,0.10689292103052139,6,,,,,
247,0.10031372308731079,6,,,,,
248,0.15538924932479858,6,,,,,
249,0.17305850982666016,6,,,,,
250,0.12277165055274963,6,,,,,
251,0.08502282202243805,6,,,,,
252,0.039597105234861374,6,,,,,
253,0.05573439225554466,6,,,,,
254,0.09844973683357239,6,,,,,
255,0.09936612844467163,6,,,,,
256,0.0315764881670475,6,,,,,
257,0.08695754408836365,6,,,,,
258,0.05291193723678589,6,,,,,
259,0.05327097699046135,6,,,,,
260,0.30814170837402344,6,,,,,
261,0.0633278414607048,6,,,,,
262,0.043422240763902664,6,,,,,
263,0.193218395113945,6,,,,,
264,0.22692330181598663,6,,,,,
265,0.07314103096723557,6,,,,,
266,0.08411210775375366,6,,,,,
267,0.04861236363649368,6,,,,,
268,0.10354394465684891,6,,,,,
269,0.09626846015453339,6,,,,,
270,0.1599041074514389,6,,,,,
271,0.13585716485977173,6,,,,,
272,0.09281296283006668,6,,,,,
273,0.05253925547003746,6,,,,,
274,0.07889977097511292,6,,,,,
275,0.18637098371982574,6,,,,,
276,0.1288662999868393,6,,,,,
277,0.12186294794082642,6,,,,,
278,0.09955231100320816,6,,,,,
279,0.019770130515098572,6,,,,,
30,,,0.03751446306705475,,,,
31,,,0.009740143083035946,,,,
32,,,0.008403513580560684,,,,
33,,,0.04926497861742973,,,,
34,,,0.007822241634130478,,,,
279,,6,,0.022926678881049156,,,
279,,6,,,0.10910166800022125,0.875,0.7250000238418579
280,0.08497762680053711,7,,,,,
281,0.08136878907680511,7,,,,,
282,0.07060655206441879,7,,,,,
283,0.0547943115234375,7,,,,,
284,0.0321679413318634,7,,,,,
285,0.048235297203063965,7,,,,,
286,0.09756296873092651,7,,,,,
287,0.03971773013472557,7,,,,,
288,0.14185799658298492,7,,,,,
289,0.08394010365009308,7,,,,,
290,0.04961849004030228,7,,,,,
291,0.11796596646308899,7,,,,,
292,0.05201339349150658,7,,,,,
293,0.0471046045422554,7,,,,,
294,0.04321032389998436,7,,,,,
295,0.0854797288775444,7,,,,,
296,0.1282377392053604,7,,,,,
297,0.08469243347644806,7,,,,,
298,0.13295862078666687,7,,,,,
299,0.03404891490936279,7,,,,,
300,0.10384208709001541,7,,,,,
301,0.08587488532066345,7,,,,,
302,0.034264348447322845,7,,,,,
303,0.03159523382782936,7,,,,,
304,0.0312667153775692,7,,,,,
305,0.02610517106950283,7,,,,,
306,0.1726207137107849,7,,,,,
307,0.0850086435675621,7,,,,,
308,0.12477821111679077,7,,,,,
309,0.04377109929919243,7,,,,,
310,0.2080652415752411,7,,,,,
311,0.14434422552585602,7,,,,,
312,0.06576626002788544,7,,,,,
313,0.04584228992462158,7,,,,,
314,0.1398545652627945,7,,,,,
315,0.1442779302597046,7,,,,,
316,0.08179198205471039,7,,,,,
317,0.10491923987865448,7,,,,,
318,0.08211667835712433,7,,,,,
319,0.011403826996684074,7,,,,,
35,,,0.024049703031778336,,,,
36,,,0.013868958689272404,,,,
37,,,0.009485037066042423,,,,
38,,,0.037274908274412155,,,,
39,,,0.0057290177792310715,,,,
319,,7,,0.018398255109786987,,,
319,,7,,,0.08352946490049362,0.9750000238418579,0.7749999761581421
320,0.10916909575462341,8,,,,,
321,0.061630334705114365,8,,,,,
322,0.07311929762363434,8,,,,,
323,0.03392743319272995,8,,,,,
324,0.13418789207935333,8,,,,,
325,0.09035909175872803,8,,,,,
326,0.02933100424706936,8,,,,,
327,0.09588197618722916,8,,,,,
328,0.058689966797828674,8,,,,,
329,0.09954088926315308,8,,,,,
330,0.1514083445072174,8,,,,,
331,0.11548283696174622,8,,,,,
332,0.12200465798377991,8,,,,,
333,0.049723878502845764,8,,,,,
334,0.16752885282039642,8,,,,,
335,0.06681351363658905,8,,,,,
336,0.06081439554691315,8,,,,,
337,0.028903836384415627,8,,,,,
338,0.056959908455610275,8,,,,,
339,0.04438786581158638,8,,,,,
340,0.0790201872587204,8,,,,,
341,0.04420286789536476,8,,,,,
342,0.022032497450709343,8,,,,,
343,0.0641322135925293,8,,,,,
344,0.10010586678981781,8,,,,,
345,0.14612126350402832,8,,,,,
346,0.06542447954416275,8,,,,,
347,0.07042234390974045,8,,,,,
348,0.02640003152191639,8,,,,,
349,0.017954623326659203,8,,,,,
350,0.10151274502277374,8,,,,,
351,0.03317439183592796,8,,,,,
352,0.06288173049688339,8,,,,,
353,0.07162245362997055,8,,,,,
354,0.08762995153665543,8,,,,,
355,0.02921796217560768,8,,,,,
356,0.12280803173780441,8,,,,,
357,0.1343240886926651,8,,,,,
358,0.07769445329904556,8,,,,,
359,0.010225789621472359,8,,,,,
40,,,0.03500518575310707,,,,
41,,,0.0088654151186347,,,,
42,,,0.003297150135040283,,,,
43,,,0.04972830042243004,,,,
44,,,0.001467284164391458,,,,
359,,8,,0.02013947255909443,,,
359,,8,,,0.07687731087207794,0.9750000238418579,0.7749999761581421
360,0.05610088258981705,9,,,,,
361,0.05163609981536865,9,,,,,
362,0.08954282850027084,9,,,,,
363,0.05680147930979729,9,,,,,
364,0.04970088228583336,9,,,,,
365,0.04233914613723755,9,,,,,
366,0.19258806109428406,9,,,,,
367,0.11015245318412781,9,,,,,
368,0.04930528998374939,9,,,,,
369,0.017602574080228806,9,,,,,
370,0.07627749443054199,9,,,,,
371,0.043870337307453156,9,,,,,
372,0.04206562042236328,9,,,,,
373,0.11731897294521332,9,,,,,
374,0.09990722686052322,9,,,,,
375,0.04974221810698509,9,,,,,
376,0.04624846205115318,9,,,,,
377,0.11782920360565186,9,,,,,
378,0.1079792007803917,9,,,,,
379,0.1249021515250206,9,,,,,
380,0.09863089770078659,9,,,,,
381,0.1321427822113037,9,,,,,
382,0.0885380282998085,9,,,,,
383,0.022516654804348946,9,,,,,
384,0.03206716850399971,9,,,,,
385,0.06851544976234436,9,,,,,
386,0.061586178839206696,9,,,,,
387,0.05167412757873535,9,,,,,
388,0.03600873798131943,9,,,,,
389,0.06962334364652634,9,,,,,
390,0.046816445887088776,9,,,,,
391,0.02945403754711151,9,,,,,
392,0.0561751127243042,9,,,,,
393,0.061547257006168365,9,,,,,
394,0.10604111850261688,9,,,,,
395,0.03775409609079361,9,,,,,
396,0.009876320138573647,9,,,,,
397,0.08652490377426147,9,,,,,
398,0.09293466061353683,9,,,,,
399,0.0160830058157444,9,,,,,
45,,,0.037272293120622635,,,,
46,,,0.008929876610636711,,,,
47,,,0.0048228236846625805,,,,
48,,,0.04728152975440025,,,,
49,,,0.00198128679767251,,,,
399,,9,,0.020521055907011032,,,
399,,9,,,0.06983637809753418,0.9750000238418579,0.7749999761581421
