csv-epoch,step,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-accuracy/exact,csv-train_loss_epoch
,12,,0.5943217873573303,,,,
,13,,1.0721712112426758,,,,
,14,,0.5215040445327759,,,,
,15,,0.8569594621658325,,,,
,16,,0.693945050239563,,,,
,17,,0.7664732933044434,,,,
,18,,0.9498578906059265,,,,
,19,,0.3899831771850586,,,,
,20,,0.7778103947639465,,,,
,21,,0.993169903755188,,,,
,22,,0.5505680441856384,,,,
,23,,0.337475061416626,,,,
,24,,0.493198037147522,,,,
,25,,1.0886905193328857,,,,
,26,,0.3782067894935608,,,,
,27,,1.0751477479934692,,,,
,28,,0.612999439239502,,,,
,29,,0.5205962061882019,,,,
,30,,0.9672597050666809,,,,
,31,,0.9908956289291382,,,,
,32,,0.6279798746109009,,,,
,33,,0.5458105802536011,,,,
,34,,0.7397949695587158,,,,
,35,,1.067125916481018,,,,
,36,,0.4735766649246216,,,,
,37,,0.9296219944953918,,,,
,38,,0.9626336097717285,,,,
,39,,0.6515960097312927,,,,
,40,,0.9889365434646606,,,,
,41,,0.5482428073883057,,,,
,42,,0.8377920985221863,,,,
,43,,0.7605726718902588,,,,
,44,,0.4227292537689209,,,,
,45,,0.5507774353027344,,,,
,46,,0.9789045453071594,,,,
,47,,0.4137965440750122,,,,
,48,,0.7630502581596375,,,,
0,48,,,0.7371627688407898,,,
0,48,,,,0.0,0.0,1.8375544548034668
1,49,0.9735375046730042,,,,,
1,50,1.108994483947754,,,,,
1,51,0.8695005178451538,,,,,
1,52,1.009900689125061,,,,,
1,53,1.24927818775177,,,,,
1,54,0.6139549016952515,,,,,
1,55,0.9491401314735413,,,,,
1,56,0.6337779760360718,,,,,
1,57,0.9057935476303101,,,,,
1,58,0.8514607548713684,,,,,
1,59,0.48814401030540466,,,,,
1,60,0.7569119930267334,,,,,
1,61,0.9461247324943542,,,,,
1,62,1.3752354383468628,,,,,
1,63,1.1736207008361816,,,,,
1,64,0.7866068482398987,,,,,
1,65,0.6298362016677856,,,,,
1,66,0.6170362830162048,,,,,
1,67,0.7421351671218872,,,,,
1,68,1.2141414880752563,,,,,
1,69,0.4167778193950653,,,,,
1,70,0.7673555016517639,,,,,
1,71,0.7318576574325562,,,,,
1,72,0.8653465509414673,,,,,
1,73,0.6670910716056824,,,,,
1,74,0.8636146783828735,,,,,
1,75,0.3860035836696625,,,,,
1,76,0.6712754368782043,,,,,
1,77,0.944743812084198,,,,,
1,78,0.9443475008010864,,,,,
1,79,0.41874364018440247,,,,,
1,80,0.7592051029205322,,,,,
1,81,0.4352125823497772,,,,,
1,82,0.8110890984535217,,,,,
1,83,0.824316680431366,,,,,
1,84,0.8616625666618347,,,,,
1,85,1.082824468612671,,,,,
1,86,0.38362565636634827,,,,,
1,87,0.5192283391952515,,,,,
1,88,0.9015448689460754,,,,,
1,89,0.7483584880828857,,,,,
1,90,0.5945666432380676,,,,,
1,91,0.40793249011039734,,,,,
1,92,0.31019166111946106,,,,,
1,93,0.7394745945930481,,,,,
1,94,0.6205505132675171,,,,,
1,95,0.2596752345561981,,,,,
1,96,0.5228290557861328,,,,,
1,97,0.5574405789375305,,,,,
,49,,0.2190229296684265,,,,
,50,,0.22876831889152527,,,,
,51,,0.8520557284355164,,,,
,52,,0.14434897899627686,,,,
,53,,0.8579243421554565,,,,
,54,,0.15408258140087128,,,,
,55,,0.11843977868556976,,,,
,56,,0.17227108776569366,,,,
,57,,0.19074614346027374,,,,
,58,,0.579271137714386,,,,
,59,,0.18310435116291046,,,,
,60,,0.14172568917274475,,,,
,61,,0.20369020104408264,,,,
,62,,0.6160639524459839,,,,
,63,,0.1215076670050621,,,,
,64,,0.5381332635879517,,,,
,65,,0.2713524401187897,,,,
,66,,0.32545456290245056,,,,
,67,,0.6833583116531372,,,,
,68,,0.16308914124965668,,,,
,69,,0.6523827314376831,,,,
,70,,0.8660710453987122,,,,
,71,,0.17770837247371674,,,,
,72,,0.13917990028858185,,,,
,73,,0.20096033811569214,,,,
,74,,0.7867996096611023,,,,
,75,,0.0884678065776825,,,,
,76,,0.9390978813171387,,,,
,77,,0.15411412715911865,,,,
,78,,0.16010171175003052,,,,
,79,,0.8291520476341248,,,,
,80,,0.8424201011657715,,,,
,81,,0.13149726390838623,,,,
,82,,0.08773186057806015,,,,
,83,,0.12231443077325821,,,,
,84,,0.864041805267334,,,,
,85,,0.13040514290332794,,,,
,86,,0.8638205528259277,,,,
,87,,0.7367408871650696,,,,
,88,,0.25727608799934387,,,,
,89,,0.5972938537597656,,,,
,90,,0.09067734330892563,,,,
,91,,0.5421839952468872,,,,
,92,,0.20641648769378662,,,,
,93,,0.14166168868541718,,,,
,94,,0.19259175658226013,,,,
,95,,0.6290940642356873,,,,
,96,,0.13585525751113892,,,,
,97,,0.528044581413269,,,,
1,97,,,0.38486769795417786,,,
1,97,,,,0.18367347121238708,0.1428571492433548,0.75330650806427
2,98,0.8692696690559387,,,,,
2,99,0.3899064362049103,,,,,
2,100,0.4552704691886902,,,,,
2,101,0.36947354674339294,,,,,
2,102,0.6184934973716736,,,,,
2,103,0.28532958030700684,,,,,
2,104,0.41065481305122375,,,,,
2,105,0.26229214668273926,,,,,
2,106,0.17527219653129578,,,,,
2,107,0.22654320299625397,,,,,
2,108,0.3737744390964508,,,,,
2,109,0.2560383975505829,,,,,
2,110,0.5299389958381653,,,,,
2,111,0.32245033979415894,,,,,
2,112,0.14076395332813263,,,,,
2,113,0.7294813990592957,,,,,
2,114,0.6829119324684143,,,,,
2,115,0.14802099764347076,,,,,
2,116,0.18774597346782684,,,,,
2,117,0.4345378577709198,,,,,
2,118,0.5838619470596313,,,,,
2,119,0.6877074837684631,,,,,
2,120,0.7332531809806824,,,,,
2,121,0.6179280281066895,,,,,
2,122,0.21103700995445251,,,,,
2,123,0.8974550366401672,,,,,
2,124,0.31727948784828186,,,,,
2,125,0.19194819033145905,,,,,
2,126,0.1702519953250885,,,,,
2,127,0.4168761670589447,,,,,
2,128,0.8286131024360657,,,,,
2,129,0.3544284701347351,,,,,
2,130,0.4824105203151703,,,,,
2,131,0.21834003925323486,,,,,
2,132,0.6037101149559021,,,,,
2,133,0.46324169635772705,,,,,
2,134,0.19730058312416077,,,,,
2,135,0.3372710645198822,,,,,
2,136,0.6268879175186157,,,,,
2,137,0.9317135810852051,,,,,
2,138,0.45409125089645386,,,,,
2,139,0.22136440873146057,,,,,
2,140,0.9401291608810425,,,,,
2,141,0.8557800054550171,,,,,
2,142,1.0263844728469849,,,,,
2,143,0.4223043620586395,,,,,
2,144,0.4528825581073761,,,,,
2,145,0.19427639245986938,,,,,
2,146,0.2205197513103485,,,,,
,98,,0.17389948666095734,,,,
,99,,0.10620123147964478,,,,
,100,,0.5300374627113342,,,,
,101,,0.04889245703816414,,,,
,102,,0.4807017743587494,,,,
,103,,0.09221725910902023,,,,
,104,,0.03570372983813286,,,,
,105,,0.07462035119533539,,,,
,106,,0.22057941555976868,,,,
,107,,0.30947262048721313,,,,
,108,,0.15440580248832703,,,,
,109,,0.06048747897148132,,,,
,110,,0.07182665169239044,,,,
,111,,0.33655020594596863,,,,
,112,,0.0484151691198349,,,,
,113,,0.28900739550590515,,,,
,114,,0.16420456767082214,,,,
,115,,0.2557779848575592,,,,
,116,,0.4391610622406006,,,,
,117,,0.04625217244029045,,,,
,118,,0.3087128698825836,,,,
,119,,0.43587544560432434,,,,
,120,,0.1287534087896347,,,,
,121,,0.04676135256886482,,,,
,122,,0.0854465514421463,,,,
,123,,0.48114508390426636,,,,
,124,,0.04920275881886482,,,,
,125,,0.5493127107620239,,,,
,126,,0.07989656180143356,,,,
,127,,0.16094042360782623,,,,
,128,,0.43314623832702637,,,,
,129,,0.4777638018131256,,,,
,130,,0.10900772362947464,,,,
,131,,0.05227632820606232,,,,
,132,,0.09551097452640533,,,,
,133,,0.5028991103172302,,,,
,134,,0.04539133235812187,,,,
,135,,0.475001722574234,,,,
,136,,0.43285995721817017,,,,
,137,,0.10107310116291046,,,,
,138,,0.33685821294784546,,,,
,139,,0.047653719782829285,,,,
,140,,0.32138678431510925,,,,
,141,,0.1798163503408432,,,,
,142,,0.08406560122966766,,,,
,143,,0.08521842211484909,,,,
,144,,0.317240446805954,,,,
,145,,0.06801215559244156,,,,
,146,,0.31194445490837097,,,,
2,146,,,0.21921607851982117,,,
2,146,,,,0.40816327929496765,0.44897958636283875,0.4597432315349579
3,147,0.4848168194293976,,,,,
3,148,0.3853590190410614,,,,,
3,149,0.37213802337646484,,,,,
3,150,0.42170098423957825,,,,,
3,151,0.4109150469303131,,,,,
3,152,0.302073210477829,,,,,
3,153,0.7821396589279175,,,,,
3,154,0.45837992429733276,,,,,
3,155,0.8349507451057434,,,,,
3,156,0.3984943926334381,,,,,
3,157,0.8516802787780762,,,,,
3,158,0.2896527945995331,,,,,
3,159,0.10101339966058731,,,,,
3,160,0.20215879380702972,,,,,
3,161,0.2607298195362091,,,,,
3,162,0.4295416474342346,,,,,
3,163,0.21321626007556915,,,,,
3,164,0.07271033525466919,,,,,
3,165,0.40617334842681885,,,,,
3,166,0.31186890602111816,,,,,
3,167,0.9909045696258545,,,,,
3,168,0.5448916554450989,,,,,
3,169,0.3106580078601837,,,,,
3,170,0.22906450927257538,,,,,
3,171,0.38021355867385864,,,,,
3,172,0.27206239104270935,,,,,
3,173,0.2008999139070511,,,,,
3,174,0.3112942576408386,,,,,
3,175,0.341055303812027,,,,,
3,176,0.26723214983940125,,,,,
3,177,0.16720983386039734,,,,,
3,178,0.19184811413288116,,,,,
3,179,0.5557811856269836,,,,,
3,180,0.3978978991508484,,,,,
3,181,0.4704703986644745,,,,,
3,182,0.5825681090354919,,,,,
3,183,0.5780659914016724,,,,,
3,184,0.19869057834148407,,,,,
3,185,0.15212105214595795,,,,,
3,186,0.24115851521492004,,,,,
3,187,0.32836687564849854,,,,,
3,188,0.26498255133628845,,,,,
3,189,0.24581579864025116,,,,,
3,190,0.4175225794315338,,,,,
3,191,0.22346872091293335,,,,,
3,192,0.05806562304496765,,,,,
3,193,0.045548953115940094,,,,,
3,194,0.18206791579723358,,,,,
3,195,0.26830509305000305,,,,,
,147,,0.103594109416008,,,,
,148,,0.5819663405418396,,,,
,149,,0.7522569894790649,,,,
,150,,0.27163055539131165,,,,
,151,,0.4703103303909302,,,,
,152,,0.1019740030169487,,,,
,153,,0.06860639899969101,,,,
,154,,0.12317649275064468,,,,
,155,,0.17061066627502441,,,,
,156,,0.3983907103538513,,,,
,157,,0.1749478280544281,,,,
,158,,0.12137287855148315,,,,
,159,,0.13445453345775604,,,,
,160,,0.39905133843421936,,,,
,161,,0.13557638227939606,,,,
,162,,0.437105268239975,,,,
,163,,0.09019085019826889,,,,
,164,,0.13965705037117004,,,,
,165,,0.28175088763237,,,,
,166,,0.02887449599802494,,,,
,167,,0.28446507453918457,,,,
,168,,0.28467124700546265,,,,
,169,,0.033289920538663864,,,,
,170,,0.027365583926439285,,,,
,171,,0.05715375393629074,,,,
,172,,0.38586509227752686,,,,
,173,,0.060593485832214355,,,,
,174,,0.8312458992004395,,,,
,175,,0.24646420776844025,,,,
,176,,0.1414276361465454,,,,
,177,,0.2949753403663635,,,,
,178,,0.5310484170913696,,,,
,179,,0.15043020248413086,,,,
,180,,0.21259868144989014,,,,
,181,,0.2525893449783325,,,,
,182,,0.7283497452735901,,,,
,183,,0.2545326352119446,,,,
,184,,0.5610100030899048,,,,
,185,,0.4174644947052002,,,,
,186,,0.2154010832309723,,,,
,187,,0.47816139459609985,,,,
,188,,0.2627364993095398,,,,
,189,,0.566717803478241,,,,
,190,,0.09725555032491684,,,,
,191,,0.02945311740040779,,,,
,192,,0.053113579750061035,,,,
,193,,0.3060111403465271,,,,
,194,,0.03350282087922096,,,,
,195,,0.22177651524543762,,,,
3,195,,,0.2654116451740265,,,
3,195,,,,0.18367347121238708,0.10204081982374191,0.35526418685913086
4,196,0.08437154442071915,,,,,
4,197,0.08718249946832657,,,,,
4,198,0.5859189033508301,,,,,
4,199,0.4871562421321869,,,,,
4,200,0.3465178608894348,,,,,
4,201,0.4405837655067444,,,,,
4,202,0.20120862126350403,,,,,
4,203,0.1739424467086792,,,,,
4,204,0.07000011205673218,,,,,
4,205,0.10214301198720932,,,,,
4,206,0.5089665651321411,,,,,
4,207,0.25065627694129944,,,,,
4,208,0.19661125540733337,,,,,
4,209,0.4542543888092041,,,,,
4,210,0.218581423163414,,,,,
4,211,0.2770691215991974,,,,,
4,212,0.10136177390813828,,,,,
4,213,0.16987907886505127,,,,,
4,214,0.07643228024244308,,,,,
4,215,0.13707542419433594,,,,,
4,216,0.4799167513847351,,,,,
4,217,0.5235356092453003,,,,,
4,218,0.30342668294906616,,,,,
4,219,0.43451952934265137,,,,,
4,220,0.3701441287994385,,,,,
4,221,0.05663634464144707,,,,,
4,222,0.3759165406227112,,,,,
4,223,0.36247095465660095,,,,,
4,224,0.07052511721849442,,,,,
4,225,0.09805707633495331,,,,,
4,226,0.5852082967758179,,,,,
4,227,0.17511650919914246,,,,,
4,228,0.6478593945503235,,,,,
4,229,0.15300622582435608,,,,,
4,230,0.07312460988759995,,,,,
4,231,0.15231451392173767,,,,,
4,232,0.3197258412837982,,,,,
4,233,0.4723970293998718,,,,,
4,234,0.2719467580318451,,,,,
4,235,0.07711436599493027,,,,,
4,236,0.24802672863006592,,,,,
4,237,0.2969828248023987,,,,,
4,238,0.4126609265804291,,,,,
4,239,0.5006232261657715,,,,,
4,240,0.2612029016017914,,,,,
4,241,0.1317794770002365,,,,,
4,242,0.2413296401500702,,,,,
4,243,0.04373329132795334,,,,,
4,244,0.14625117182731628,,,,,
,196,,0.07997433096170425,,,,
,197,,0.40483778715133667,,,,
,198,,0.380499005317688,,,,
,199,,0.07201895117759705,,,,
,200,,0.34998100996017456,,,,
,201,,0.03172117844223976,,,,
,202,,0.02681327424943447,,,,
,203,,0.06597789376974106,,,,
,204,,0.08838845044374466,,,,
,205,,0.13971196115016937,,,,
,206,,0.10438142716884613,,,,
,207,,0.02895801141858101,,,,
,208,,0.0326399989426136,,,,
,209,,0.21521741151809692,,,,
,210,,0.028156405314803123,,,,
,211,,0.17920386791229248,,,,
,212,,0.11438187211751938,,,,
,213,,0.10590269416570663,,,,
,214,,0.12171444296836853,,,,
,215,,0.035568419843912125,,,,
,216,,0.18828245997428894,,,,
,217,,0.34066951274871826,,,,
,218,,0.04360093176364899,,,,
,219,,0.03063126839697361,,,,
,220,,0.06261496990919113,,,,
,221,,0.26186347007751465,,,,
,222,,0.06910425424575806,,,,
,223,,0.48211169242858887,,,,
,224,,0.07695718109607697,,,,
,225,,0.05116206780076027,,,,
,226,,0.19761177897453308,,,,
,227,,0.37956079840660095,,,,
,228,,0.06298255175352097,,,,
,229,,0.12922871112823486,,,,
,230,,0.19592535495758057,,,,
,231,,0.44124943017959595,,,,
,232,,0.1088142916560173,,,,
,233,,0.3924451172351837,,,,
,234,,0.37421727180480957,,,,
,235,,0.09396932274103165,,,,
,236,,0.2761698365211487,,,,
,237,,0.13876676559448242,,,,
,238,,0.21353991329669952,,,,
,239,,0.19220095872879028,,,,
,240,,0.06643412262201309,,,,
,241,,0.06987176835536957,,,,
,242,,0.23878444731235504,,,,
,243,,0.0890226811170578,,,,
,244,,0.2220434844493866,,,,
4,244,,,0.1652221530675888,,,
4,244,,,,0.6122449040412903,0.5306122303009033,0.2705196738243103
5,245,0.02980029582977295,,,,,
5,246,0.23157106339931488,,,,,
5,247,0.057956431061029434,,,,,
5,248,0.14410799741744995,,,,,
5,249,0.21896344423294067,,,,,
5,250,0.16243083775043488,,,,,
5,251,0.2771061956882477,,,,,
5,252,0.09391064196825027,,,,,
5,253,0.3405238389968872,,,,,
5,254,0.31663981080055237,,,,,
5,255,0.10179458558559418,,,,,
5,256,0.28194302320480347,,,,,
5,257,0.1631370633840561,,,,,
5,258,0.5710676312446594,,,,,
5,259,0.09653893858194351,,,,,
5,260,0.18630172312259674,,,,,
5,261,0.42117246985435486,,,,,
5,262,0.15475347638130188,,,,,
5,263,0.11896562576293945,,,,,
5,264,0.31022459268569946,,,,,
5,265,0.2928406894207001,,,,,
5,266,0.18075981736183167,,,,,
5,267,0.2206423133611679,,,,,
5,268,0.37154290080070496,,,,,
5,269,0.7349554896354675,,,,,
5,270,0.21484245359897614,,,,,
5,271,0.058997638523578644,,,,,
5,272,0.06357041746377945,,,,,
5,273,0.7369118332862854,,,,,
5,274,0.15060122311115265,,,,,
5,275,0.19578948616981506,,,,,
5,276,0.07486853748559952,,,,,
5,277,0.13931486010551453,,,,,
5,278,0.3692978620529175,,,,,
5,279,0.216827854514122,,,,,
5,280,0.5075266361236572,,,,,
5,281,0.321473628282547,,,,,
5,282,0.1352795958518982,,,,,
5,283,0.5236258506774902,,,,,
5,284,0.1688566654920578,,,,,
5,285,0.2061101645231247,,,,,
5,286,0.2744920551776886,,,,,
5,287,0.1843026578426361,,,,,
5,288,0.06558170169591904,,,,,
5,289,0.2024337649345398,,,,,
5,290,0.2868877947330475,,,,,
5,291,0.061118531972169876,,,,,
5,292,0.45247727632522583,,,,,
5,293,0.5816931128501892,,,,,
,245,,0.032931357622146606,,,,
,246,,0.47907423973083496,,,,
,247,,0.3315243422985077,,,,
,248,,0.15666066110134125,,,,
,249,,0.183041051030159,,,,
,250,,0.034660860896110535,,,,
,251,,0.024714674800634384,,,,
,252,,0.02908760868012905,,,,
,253,,0.054841358214616776,,,,
,254,,0.10968813300132751,,,,
,255,,0.04264902323484421,,,,
,256,,0.03442252054810524,,,,
,257,,0.031458526849746704,,,,
,258,,0.11407746374607086,,,,
,259,,0.03191259503364563,,,,
,260,,0.15131160616874695,,,,
,261,,0.05150097236037254,,,,
,262,,0.06202511489391327,,,,
,263,,0.0716719701886177,,,,
,264,,0.03219098970293999,,,,
,265,,0.10635720193386078,,,,
,266,,0.07375336438417435,,,,
,267,,0.03157896548509598,,,,
,268,,0.025341305881738663,,,,
,269,,0.025352802127599716,,,,
,270,,0.253559410572052,,,,
,271,,0.0255883876234293,,,,
,272,,0.4650041460990906,,,,
,273,,0.08098538219928741,,,,
,274,,0.17747871577739716,,,,
,275,,0.07070185244083405,,,,
,276,,0.2438923567533493,,,,
,277,,0.04171711578965187,,,,
,278,,0.04588015750050545,,,,
,279,,0.0554402656853199,,,,
,280,,0.2960619628429413,,,,
,281,,0.0592295303940773,,,,
,282,,0.19740018248558044,,,,
,283,,0.12823812663555145,,,,
,284,,0.04450452700257301,,,,
,285,,0.12198341637849808,,,,
,286,,0.04226831719279289,,,,
,287,,0.14859163761138916,,,,
,288,,0.09623488038778305,,,,
,289,,0.08344423770904541,,,,
,290,,0.053532179445028305,,,,
,291,,0.15221017599105835,,,,
,292,,0.08786291629076004,,,,
,293,,0.14256608486175537,,,,
5,293,,,0.11094293743371964,,,
5,293,,,,0.6326530575752258,0.5510203838348389,0.25045982003211975
6,294,0.2996227741241455,,,,,
6,295,0.07376737147569656,,,,,
6,296,0.3294718563556671,,,,,
6,297,0.0774325281381607,,,,,
6,298,0.19993317127227783,,,,,
6,299,0.049204446375370026,,,,,
6,300,0.07174500823020935,,,,,
6,301,0.0631614699959755,,,,,
6,302,0.07227711379528046,,,,,
6,303,0.23845069110393524,,,,,
6,304,0.15581843256950378,,,,,
6,305,0.34434929490089417,,,,,
6,306,0.25859659910202026,,,,,
6,307,0.03555741533637047,,,,,
6,308,0.1845296323299408,,,,,
6,309,0.26035037636756897,,,,,
6,310,0.2420656383037567,,,,,
6,311,0.17608006298542023,,,,,
6,312,0.2056429237127304,,,,,
6,313,0.2908395528793335,,,,,
6,314,0.47440212965011597,,,,,
6,315,0.19795770943164825,,,,,
6,316,0.19822286069393158,,,,,
6,317,0.0862610936164856,,,,,
6,318,0.10270512849092484,,,,,
6,319,0.19653508067131042,,,,,
6,320,0.21982188522815704,,,,,
6,321,0.1309354454278946,,,,,
6,322,0.03850804269313812,,,,,
6,323,0.07053521275520325,,,,,
6,324,0.581851601600647,,,,,
6,325,0.2784833312034607,,,,,
6,326,0.042125456035137177,,,,,
6,327,0.033494528383016586,,,,,
6,328,0.057386673986911774,,,,,
6,329,0.07173304259777069,,,,,
6,330,0.10039491951465607,,,,,
6,331,0.06405532360076904,,,,,
6,332,0.2138122320175171,,,,,
6,333,0.17269904911518097,,,,,
6,334,0.043862976133823395,,,,,
6,335,0.17630407214164734,,,,,
6,336,0.1073395162820816,,,,,
6,337,0.07221300899982452,,,,,
6,338,0.17452330887317657,,,,,
6,339,0.05489170923829079,,,,,
6,340,0.39295926690101624,,,,,
6,341,0.2505389153957367,,,,,
6,342,0.1136532723903656,,,,,
,294,,0.054569169878959656,,,,
,295,,0.9217519164085388,,,,
,296,,0.5117921233177185,,,,
,297,,0.4308662414550781,,,,
,298,,0.24791060388088226,,,,
,299,,0.20103837549686432,,,,
,300,,0.1326804757118225,,,,
,301,,0.2020225077867508,,,,
,302,,0.22907450795173645,,,,
,303,,0.43158599734306335,,,,
,304,,0.2546166777610779,,,,
,305,,0.18957063555717468,,,,
,306,,0.21053272485733032,,,,
,307,,0.34218764305114746,,,,
,308,,0.21788544952869415,,,,
,309,,0.4625485837459564,,,,
,310,,0.06842943280935287,,,,
,311,,0.07232286781072617,,,,
,312,,0.07444410026073456,,,,
,313,,0.01069019827991724,,,,
,314,,0.09778662025928497,,,,
,315,,0.07631517946720123,,,,
,316,,0.0312955267727375,,,,
,317,,0.012205108068883419,,,,
,318,,0.029133472591638565,,,,
,319,,0.11664772033691406,,,,
,320,,0.02624545805156231,,,,
,321,,0.5665501356124878,,,,
,322,,0.4030029773712158,,,,
,323,,0.3565690517425537,,,,
,324,,0.12237049639225006,,,,
,325,,0.2386913150548935,,,,
,326,,0.2469104528427124,,,,
,327,,0.31602635979652405,,,,
,328,,0.35108885169029236,,,,
,329,,0.47913554310798645,,,,
,330,,0.3494138717651367,,,,
,331,,0.3613293170928955,,,,
,332,,0.17784884572029114,,,,
,333,,0.2854883670806885,,,,
,334,,0.3544026017189026,,,,
,335,,0.34803321957588196,,,,
,336,,0.48994240164756775,,,,
,337,,0.1667885035276413,,,,
,338,,0.07025010883808136,,,,
,339,,0.05947723239660263,,,,
,340,,0.15967288613319397,,,,
,341,,0.10130190849304199,,,,
,342,,0.19402392208576202,,,,
6,342,,,0.24192790687084198,,,
6,342,,,,0.2448979616165161,0.20408163964748383,0.17034901678562164
7,343,0.049364447593688965,,,,,
7,344,0.10804639011621475,,,,,
7,345,0.08667159825563431,,,,,
7,346,0.26292353868484497,,,,,
7,347,0.17483223974704742,,,,,
7,348,0.08523686975240707,,,,,
7,349,0.01652473397552967,,,,,
7,350,0.1806848794221878,,,,,
7,351,0.07712937891483307,,,,,
7,352,0.10269514471292496,,,,,
7,353,0.04497691988945007,,,,,
7,354,0.033427685499191284,,,,,
7,355,0.3030431568622589,,,,,
7,356,0.2946130037307739,,,,,
7,357,0.15975570678710938,,,,,
7,358,0.03550146892666817,,,,,
7,359,0.1354711800813675,,,,,
7,360,0.11849922686815262,,,,,
7,361,0.06713710725307465,,,,,
7,362,0.491393506526947,,,,,
7,363,0.5102962255477905,,,,,
7,364,0.06406300514936447,,,,,
7,365,0.09131837636232376,,,,,
7,366,0.23053763806819916,,,,,
7,367,0.10075107961893082,,,,,
7,368,0.29603704810142517,,,,,
7,369,0.8443855047225952,,,,,
7,370,0.28170016407966614,,,,,
7,371,0.08105228841304779,,,,,
7,372,0.10198400169610977,,,,,
7,373,0.10809173434972763,,,,,
7,374,0.36412709951400757,,,,,
7,375,0.331721693277359,,,,,
7,376,0.24468325078487396,,,,,
7,377,0.2150915414094925,,,,,
7,378,0.137632817029953,,,,,
7,379,0.03152754157781601,,,,,
7,380,0.06075543910264969,,,,,
7,381,0.6000279188156128,,,,,
7,382,0.0636644959449768,,,,,
7,383,0.016081109642982483,,,,,
7,384,0.10413269698619843,,,,,
7,385,0.3161633014678955,,,,,
7,386,0.06136058643460274,,,,,
7,387,0.3477189540863037,,,,,
7,388,0.03027820773422718,,,,,
7,389,0.12995228171348572,,,,,
7,390,0.26837411522865295,,,,,
7,391,0.4188230037689209,,,,,
,343,,0.06985854357481003,,,,
,344,,0.7071183919906616,,,,
,345,,0.30449551343917847,,,,
,346,,0.2271360456943512,,,,
,347,,0.08773233741521835,,,,
,348,,0.09214954823255539,,,,
,349,,0.03275603801012039,,,,
,350,,0.04528036341071129,,,,
,351,,0.056790776550769806,,,,
,352,,0.16861820220947266,,,,
,353,,0.05990155041217804,,,,
,354,,0.014618701301515102,,,,
,355,,0.013385017402470112,,,,
,356,,0.12022369354963303,,,,
,357,,0.018817121163010597,,,,
,358,,0.16565750539302826,,,,
,359,,0.05816055089235306,,,,
,360,,0.05750104412436485,,,,
,361,,0.07625998556613922,,,,
,362,,0.016217995434999466,,,,
,363,,0.09381485730409622,,,,
,364,,0.08006574213504791,,,,
,365,,0.013501500710844994,,,,
,366,,0.010910154320299625,,,,
,367,,0.04147693142294884,,,,
,368,,0.11322972178459167,,,,
,369,,0.04971364140510559,,,,
,370,,0.4329513609409332,,,,
,371,,0.1700195074081421,,,,
,372,,0.31280115246772766,,,,
,373,,0.08425003290176392,,,,
,374,,0.09563373774290085,,,,
,375,,0.09855206310749054,,,,
,376,,0.1666496992111206,,,,
,377,,0.11287860572338104,,,,
,378,,0.258626788854599,,,,
,379,,0.14643262326717377,,,,
,380,,0.13703162968158722,,,,
